Date,age group,one dose cumulative
2021-10-09,40-49yrs,10342
2021-10-09,50-59yrs,13752
2021-10-09,60-69yrs,17875
2021-10-09,70-79yrs,12874
2021-10-09,80+,7673
2021-10-10,12-17yrs,5127
2021-10-10,18-29yrs,11960
2021-10-10,30-39yrs,10387
2021-10-10,40-49yrs,10346
2021-10-10,50-59yrs,13762
2021-10-10,60-69yrs,17876
2021-10-10,70-79yrs,12875
2021-10-10,80+,7673
2021-10-11,12-17yrs,5129
2021-10-11,18-29yrs,11962
2021-10-11,30-39yrs,10391
2021-10-11,40-49yrs,10349
2021-10-11,50-59yrs,13765
2021-10-11,60-69yrs,17876
2021-10-11,70-79yrs,12875
2021-10-11,80+,7673
2021-10-12,12-17yrs,5129
2021-10-12,18-29yrs,11964
2021-10-12,30-39yrs,10392
2021-10-12,40-49yrs,10350
2021-10-12,50-59yrs,13770
2021-10-12,60-69yrs,17876
2021-10-12,70-79yrs,12875
2021-10-12,80+,7673
2021-10-13,12-17yrs,5131
2021-10-13,18-29yrs,11972
2021-10-13,30-39yrs,10405
2021-10-13,40-49yrs,10357
2021-10-13,50-59yrs,13782
2021-10-13,60-69yrs,17884
2021-10-13,70-79yrs,12876
2021-10-13,80+,7673
2021-10-14,12-17yrs,5140
2021-10-14,18-29yrs,11998
2021-10-14,30-39yrs,10428
2021-10-14,40-49yrs,10372
2021-10-14,50-59yrs,13799
2021-10-14,60-69yrs,17889
2021-10-14,70-79yrs,12879
2021-10-14,80+,7673
2021-10-15,12-17yrs,5143
2021-10-15,18-29yrs,12011
2021-10-15,30-39yrs,10450
2021-10-15,40-49yrs,10383
2021-10-15,50-59yrs,13807
2021-10-15,60-69yrs,17894
2021-10-15,70-79yrs,12881
2021-10-15,80+,7674
2021-10-16,12-17yrs,5163
2021-10-16,18-29yrs,12039
2021-10-16,30-39yrs,10499
2021-10-16,40-49yrs,10407
2021-10-16,50-59yrs,13826
2021-10-16,60-69yrs,17911
2021-10-16,70-79yrs,12886
2021-10-16,80+,7675
2021-10-17,12-17yrs,5166
2021-10-17,18-29yrs,12049
2021-10-17,30-39yrs,10500
2021-10-17,40-49yrs,10412
2021-10-17,50-59yrs,13831
2021-10-17,60-69yrs,17913
2021-10-17,70-79yrs,12886
2021-10-17,80+,7675
2021-10-18,12-17yrs,5167
2021-10-18,18-29yrs,12055
2021-10-18,30-39yrs,10500
2021-10-18,40-49yrs,10414
2021-10-18,50-59yrs,13835
2021-10-18,60-69yrs,17915
2021-10-18,70-79yrs,12886
2021-10-18,80+,7675
2021-10-19,12-17yrs,5172
2021-10-19,18-29yrs,12066
2021-10-19,30-39yrs,10510
2021-10-19,40-49yrs,10423
2021-10-19,50-59yrs,13839
