Date,age group,one dose cumulative
2021-10-03,70-79yrs,74491
2021-10-03,80+,44034
2021-10-04,12-17yrs,61650
2021-10-04,18-29yrs,150424
2021-10-04,30-39yrs,127452
2021-10-04,40-49yrs,122634
2021-10-04,50-59yrs,130351
2021-10-04,60-69yrs,112369
2021-10-04,70-79yrs,74486
2021-10-04,80+,44037
2021-10-05,12-17yrs,61694
2021-10-05,18-29yrs,150587
2021-10-05,30-39yrs,127541
2021-10-05,40-49yrs,122713
2021-10-05,50-59yrs,130391
2021-10-05,60-69yrs,112385
2021-10-05,70-79yrs,74503
2021-10-05,80+,44039
2021-10-06,12-17yrs,61776
2021-10-06,18-29yrs,150827
2021-10-06,30-39yrs,127728
2021-10-06,40-49yrs,122834
2021-10-06,50-59yrs,130481
2021-10-06,60-69yrs,112424
2021-10-06,70-79yrs,74522
2021-10-06,80+,44056
2021-10-07,12-17yrs,61845
2021-10-07,18-29yrs,151003
2021-10-07,30-39yrs,127917
2021-10-07,40-49yrs,122972
2021-10-07,50-59yrs,130576
2021-10-07,60-69yrs,112465
2021-10-07,70-79yrs,74534
2021-10-07,80+,44060
2021-10-08,12-17yrs,61922
2021-10-08,18-29yrs,151217
2021-10-08,30-39yrs,128093
2021-10-08,40-49yrs,123112
2021-10-08,50-59yrs,130664
2021-10-08,60-69yrs,112375
2021-10-08,70-79yrs,74481
2021-10-08,80+,44053
2021-10-09,12-17yrs,62049
2021-10-09,18-29yrs,151508
2021-10-09,30-39yrs,128356
2021-10-09,40-49yrs,123316
2021-10-09,50-59yrs,130741
2021-10-09,60-69yrs,112428
2021-10-09,70-79yrs,74506
2021-10-09,80+,44064
2021-10-10,12-17yrs,62137
2021-10-10,18-29yrs,151685
2021-10-10,30-39yrs,128476
2021-10-10,40-49yrs,123413
2021-10-10,50-59yrs,130805
2021-10-10,60-69yrs,112450
2021-10-10,70-79yrs,74521
2021-10-10,80+,44065
2021-10-11,12-17yrs,62165
2021-10-11,18-29yrs,151719
2021-10-11,30-39yrs,128494
2021-10-11,40-49yrs,123422
2021-10-11,50-59yrs,130825
2021-10-11,60-69yrs,112457
2021-10-11,70-79yrs,74519
2021-10-11,80+,44064
2021-10-12,12-17yrs,62183
2021-10-12,18-29yrs,151778
2021-10-12,30-39yrs,128552
