Date,age group,one dose cumulative
2021-09-28,80+,3737
2021-09-29,12-17yrs,4385
2021-09-29,18-29yrs,9545
2021-09-29,30-39yrs,7843
2021-09-29,40-49yrs,7990
2021-09-29,50-59yrs,10276
2021-09-29,60-69yrs,11158
2021-09-29,70-79yrs,6759
2021-09-29,80+,3742
2021-09-30,12-17yrs,4404
2021-09-30,18-29yrs,9582
2021-09-30,30-39yrs,7882
2021-09-30,40-49yrs,8021
2021-09-30,50-59yrs,10289
2021-09-30,60-69yrs,11171
2021-09-30,70-79yrs,6767
2021-09-30,80+,3745
2021-10-01,12-17yrs,4421
2021-10-01,18-29yrs,9611
2021-10-01,30-39yrs,7908
2021-10-01,40-49yrs,8036
2021-10-01,50-59yrs,10294
2021-10-01,60-69yrs,11176
2021-10-01,70-79yrs,6769
2021-10-01,80+,3745
2021-10-02,12-17yrs,4444
2021-10-02,18-29yrs,9678
2021-10-02,30-39yrs,7949
2021-10-02,40-49yrs,8088
2021-10-02,50-59yrs,10312
2021-10-02,60-69yrs,11188
2021-10-02,70-79yrs,6776
2021-10-02,80+,3746
2021-10-03,12-17yrs,4451
2021-10-03,18-29yrs,9693
2021-10-03,30-39yrs,7955
2021-10-03,40-49yrs,8094
2021-10-03,50-59yrs,10315
2021-10-03,60-69yrs,11190
2021-10-03,70-79yrs,6776
2021-10-03,80+,3746
2021-10-04,12-17yrs,4455
2021-10-04,18-29yrs,9706
2021-10-04,30-39yrs,7963
2021-10-04,40-49yrs,8099
2021-10-04,50-59yrs,10318
2021-10-04,60-69yrs,11191
2021-10-04,70-79yrs,6777
2021-10-04,80+,3746
2021-10-05,12-17yrs,4471
2021-10-05,18-29yrs,9744
2021-10-05,30-39yrs,7987
2021-10-05,40-49yrs,8120
2021-10-05,50-59yrs,10334
2021-10-05,60-69yrs,11200
2021-10-05,70-79yrs,6783
2021-10-05,80+,3747
2021-10-06,12-17yrs,4474
2021-10-06,18-29yrs,9779
2021-10-06,30-39yrs,8008
2021-10-06,40-49yrs,8141
2021-10-06,50-59yrs,10351
2021-10-06,60-69yrs,11212
2021-10-06,70-79yrs,6793
2021-10-06,80+,3753
2021-10-07,12-17yrs,4496
2021-10-07,18-29yrs,9820
2021-10-07,30-39yrs,8056
2021-10-07,40-49yrs,8166
2021-10-07,50-59yrs,10368
2021-10-07,60-69yrs,11224
2021-10-07,70-79yrs,6801
2021-10-07,80+,3754
2021-10-08,12-17yrs,4524
2021-10-08,18-29yrs,9873
2021-10-08,30-39yrs,8100
2021-10-08,40-49yrs,8192
2021-10-08,50-59yrs,10394
2021-10-08,60-69yrs,11242
2021-10-08,70-79yrs,6808
2021-10-08,80+,3759
2021-10-09,12-17yrs,4551
2021-10-09,18-29yrs,9931
2021-10-09,30-39yrs,8146
2021-10-09,40-49yrs,8216
2021-10-09,50-59yrs,10407
2021-10-09,60-69yrs,11259
2021-10-09,70-79yrs,6817
2021-10-09,80+,3762
2021-10-10,12-17yrs,4560
2021-10-10,18-29yrs,9952
2021-10-10,30-39yrs,8173
2021-10-10,40-49yrs,8233
2021-10-10,50-59yrs,10412
2021-10-10,60-69yrs,11265
2021-10-10,70-79yrs,6818
2021-10-10,80+,3762
2021-10-11,12-17yrs,4564
2021-10-11,18-29yrs,9956
2021-10-11,30-39yrs,8183
2021-10-11,40-49yrs,8235
2021-10-11,50-59yrs,10416
2021-10-11,60-69yrs,11266
2021-10-11,70-79yrs,6819
2021-10-11,80+,3762
2021-10-12,12-17yrs,4573
2021-10-12,18-29yrs,9962
2021-10-12,30-39yrs,8194
2021-10-12,40-49yrs,8242
2021-10-12,50-59yrs,10418
2021-10-12,60-69yrs,11267
2021-10-12,70-79yrs,6819
2021-10-12,80+,3762
2021-10-13,12-17yrs,4594
2021-10-13,18-29yrs,10006
2021-10-13,30-39yrs,8231
2021-10-13,40-49yrs,8257
2021-10-13,50-59yrs,10428
2021-10-13,60-69yrs,11274
2021-10-13,70-79yrs,6823
2021-10-13,80+,3764
2021-10-14,12-17yrs,4622
2021-10-14,18-29yrs,10046
2021-10-14,30-39yrs,8276
2021-10-14,40-49yrs,8285
2021-10-14,50-59yrs,10448
2021-10-14,60-69yrs,11287
2021-10-14,70-79yrs,6826
2021-10-14,80+,3765
2021-10-15,12-17yrs,4638
2021-10-15,18-29yrs,10075
2021-10-15,30-39yrs,8307
2021-10-15,40-49yrs,8298
2021-10-15,50-59yrs,10463
2021-10-15,60-69yrs,11293
2021-10-15,70-79yrs,6829
2021-10-15,80+,3766
2021-10-16,12-17yrs,4665
2021-10-16,18-29yrs,10122
2021-10-16,30-39yrs,8335
2021-10-16,40-49yrs,8314
2021-10-16,50-59yrs,10473
2021-10-16,60-69yrs,11297
2021-10-16,70-79yrs,6831
2021-10-16,80+,3767
2021-10-17,12-17yrs,4673
2021-10-17,18-29yrs,10126
2021-10-17,30-39yrs,8339
2021-10-17,40-49yrs,8318
2021-10-17,50-59yrs,10477
2021-10-17,60-69yrs,11300
2021-10-17,70-79yrs,6831
2021-10-17,80+,3767
2021-10-18,12-17yrs,4674
2021-10-18,18-29yrs,10129
2021-10-18,30-39yrs,8345
2021-10-18,40-49yrs,8321
2021-10-18,50-59yrs,10477
2021-10-18,60-69yrs,11300
2021-10-18,70-79yrs,6831
2021-10-18,80+,3767
2021-10-19,12-17yrs,4695
2021-10-19,18-29yrs,10162
2021-10-19,30-39yrs,8370
2021-10-19,40-49yrs,8328
2021-10-19,50-59yrs,10488
2021-10-19,60-69yrs,11309
2021-10-19,70-79yrs,6834
2021-10-19,80+,3769
2021-10-20,12-17yrs,4701
2021-10-20,18-29yrs,10181
2021-10-20,30-39yrs,8387
2021-10-20,40-49yrs,8338
2021-10-20,50-59yrs,10497
2021-10-20,60-69yrs,11317
2021-10-20,70-79yrs,6834
2021-10-20,80+,3769
2021-10-21,12-17yrs,4719
2021-10-21,18-29yrs,10220
2021-10-21,30-39yrs,8414
2021-10-21,40-49yrs,8350
2021-10-21,50-59yrs,10515
2021-10-21,60-69yrs,11332
2021-10-21,70-79yrs,6838
2021-10-21,80+,3771
2021-10-22,12-17yrs,4734
2021-10-22,18-29yrs,10234
2021-10-22,30-39yrs,8422
2021-10-22,40-49yrs,8358
2021-10-22,50-59yrs,10522
2021-10-22,60-69yrs,11338
2021-10-22,70-79yrs,6846
2021-10-22,80+,3776
2021-10-23,12-17yrs,4735
2021-10-23,18-29yrs,10247
2021-10-23,30-39yrs,8438
2021-10-23,40-49yrs,8366
2021-10-23,50-59yrs,10529
2021-10-23,60-69yrs,11344
2021-10-23,70-79yrs,6849
2021-10-23,80+,3776
2021-10-24,12-17yrs,4735
2021-10-24,18-29yrs,10258
2021-10-24,30-39yrs,8451
2021-10-24,40-49yrs,8374
2021-10-24,50-59yrs,10529
2021-10-24,60-69yrs,11344
2021-10-24,70-79yrs,6852
2021-10-24,80+,3776
2021-10-25,12-17yrs,4736
2021-10-25,18-29yrs,10265
2021-10-25,30-39yrs,8462
2021-10-25,40-49yrs,8381
2021-10-25,50-59yrs,10530
2021-10-25,60-69yrs,11345
2021-10-25,70-79yrs,6852
2021-10-25,80+,3776
2021-10-26,12-17yrs,4742
2021-10-26,18-29yrs,10282
2021-10-26,30-39yrs,8477
2021-10-26,40-49yrs,8393
2021-10-26,50-59yrs,10540
2021-10-26,60-69yrs,11346
2021-10-26,70-79yrs,6855
2021-10-26,80+,3777
2021-10-27,12-17yrs,4750
2021-10-27,18-29yrs,10308
2021-10-27,30-39yrs,8494
2021-10-27,40-49yrs,8411
2021-10-27,50-59yrs,10551
2021-10-27,60-69yrs,11355
2021-10-27,70-79yrs,6857
2021-10-27,80+,3777
2021-10-28,12-17yrs,4755
2021-10-28,18-29yrs,10325
2021-10-28,30-39yrs,8509
2021-10-28,40-49yrs,8413
2021-10-28,50-59yrs,10556
2021-10-28,60-69yrs,11357
2021-10-28,70-79yrs,6858
2021-10-28,80+,3777
2021-10-29,12-17yrs,4760
2021-10-29,18-29yrs,10349
2021-10-29,30-39yrs,8522
2021-10-29,40-49yrs,8420
2021-10-29,50-59yrs,10569
2021-10-29,60-69yrs,11358
2021-10-29,70-79yrs,6858
2021-10-29,80+,3777
2021-10-30,12-17yrs,4764
2021-10-30,18-29yrs,10360
2021-10-30,30-39yrs,8538
2021-10-30,40-49yrs,8422
2021-10-30,50-59yrs,10578
2021-10-30,60-69yrs,11359
2021-10-30,70-79yrs,6858
2021-10-30,80+,3777
2021-10-31,12-17yrs,4765
2021-10-31,18-29yrs,10364
2021-10-31,30-39yrs,8546
2021-10-31,40-49yrs,8421
2021-10-31,50-59yrs,10584
2021-10-31,60-69yrs,11363
2021-10-31,70-79yrs,6859
2021-10-31,80+,3777
2021-11-01,12-17yrs,4767
2021-11-01,18-29yrs,10367
2021-11-01,30-39yrs,8550
2021-11-01,40-49yrs,8423
2021-11-01,50-59yrs,10586
2021-11-01,60-69yrs,11365
2021-11-01,70-79yrs,6859
2021-11-01,80+,3777
2021-11-02,12-17yrs,4769
2021-11-02,18-29yrs,10371
2021-11-02,30-39yrs,8555
2021-11-02,40-49yrs,8428
2021-11-02,50-59yrs,10589
2021-11-02,60-69yrs,11367
2021-11-02,70-79yrs,6859
2021-11-02,80+,3777
2021-11-03,12-17yrs,4771
2021-11-03,18-29yrs,10391
2021-11-03,30-39yrs,8575
2021-11-03,40-49yrs,8435
2021-11-03,50-59yrs,10594
2021-11-03,60-69yrs,11372
2021-11-03,70-79yrs,6859
2021-11-03,80+,3777
2021-11-04,12-17yrs,4775
2021-11-04,18-29yrs,10409
2021-11-04,30-39yrs,8586
2021-11-04,40-49yrs,8442
2021-11-04,50-59yrs,10600
2021-11-04,60-69yrs,11373
2021-11-04,70-79yrs,6859
2021-11-04,80+,3778
2021-11-05,12-17yrs,4776
2021-11-05,18-29yrs,10426
2021-11-05,30-39yrs,8599
2021-11-05,40-49yrs,8450
2021-11-05,50-59yrs,10604
2021-11-05,60-69yrs,11376
2021-11-05,70-79yrs,6859
2021-11-05,80+,3777
2021-11-06,12-17yrs,4781
2021-11-06,18-29yrs,10434
2021-11-06,30-39yrs,8606
2021-11-06,40-49yrs,8452
2021-11-06,50-59yrs,10604
2021-11-06,60-69yrs,11378
2021-11-06,70-79yrs,6859
2021-11-06,80+,3777
2021-11-07,12-17yrs,4782
2021-11-07,18-29yrs,10439
2021-11-07,30-39yrs,8607
2021-11-07,40-49yrs,8454
2021-11-07,50-59yrs,10606
2021-11-07,60-69yrs,11379
2021-11-07,70-79yrs,6859
2021-11-07,80+,3777
2021-11-08,12-17yrs,4784
2021-11-08,18-29yrs,10442
2021-11-08,30-39yrs,8617
2021-11-08,40-49yrs,8463
