Date,age group,one dose cumulative
2021-10-28,80+,48489
2021-10-29,12-17yrs,77554
2021-10-29,18-29yrs,154973
2021-10-29,30-39yrs,127878
2021-10-29,40-49yrs,147379
2021-10-29,50-59yrs,161399
2021-10-29,60-69yrs,129453
2021-10-29,70-79yrs,83824
2021-10-29,80+,48500
2021-10-30,12-17yrs,77603
2021-10-30,18-29yrs,155084
2021-10-30,30-39yrs,127986
2021-10-30,40-49yrs,147446
2021-10-30,50-59yrs,161467
2021-10-30,60-69yrs,129488
2021-10-30,70-79yrs,83848
2021-10-30,80+,48507
2021-10-31,12-17yrs,77670
2021-10-31,18-29yrs,155177
2021-10-31,30-39yrs,128063
2021-10-31,40-49yrs,147502
2021-10-31,50-59yrs,161534
2021-10-31,60-69yrs,129529
2021-10-31,70-79yrs,83877
2021-10-31,80+,48513
2021-11-01,12-17yrs,77721
2021-11-01,18-29yrs,155234
2021-11-01,30-39yrs,128122
2021-11-01,40-49yrs,147551
2021-11-01,50-59yrs,161581
2021-11-01,60-69yrs,129550
2021-11-01,70-79yrs,83889
2021-11-01,80+,48519
2021-11-02,12-17yrs,77772
2021-11-02,18-29yrs,155329
2021-11-02,30-39yrs,128205
2021-11-02,40-49yrs,147621
2021-11-02,50-59yrs,161620
2021-11-02,60-69yrs,129573
2021-11-02,70-79yrs,83883
2021-11-02,80+,48520
2021-11-03,12-17yrs,77819
2021-11-03,18-29yrs,155411
2021-11-03,30-39yrs,128308
2021-11-03,40-49yrs,147665
2021-11-03,50-59yrs,161665
2021-11-03,60-69yrs,129603
2021-11-03,70-79yrs,83898
2021-11-03,80+,48523
2021-11-04,12-17yrs,77860
2021-11-04,18-29yrs,155488
2021-11-04,30-39yrs,128393
2021-11-04,40-49yrs,147677
2021-11-04,50-59yrs,161705
2021-11-04,60-69yrs,129655
2021-11-04,70-79yrs,83918
2021-11-04,80+,48533
2021-11-05,12-17yrs,77878
2021-11-05,18-29yrs,155572
2021-11-05,30-39yrs,128481
2021-11-05,40-49yrs,147739
2021-11-05,50-59yrs,161761
2021-11-05,60-69yrs,129701
2021-11-05,70-79yrs,83934
2021-11-05,80+,48542
2021-11-06,12-17yrs,77925
2021-11-06,18-29yrs,155617
2021-11-06,30-39yrs,128503
2021-11-06,40-49yrs,147769
2021-11-06,50-59yrs,161789
2021-11-06,60-69yrs,129719
2021-11-06,70-79yrs,83946
2021-11-06,80+,48546
2021-11-07,12-17yrs,78001
2021-11-07,18-29yrs,155683
2021-11-07,30-39yrs,128550
2021-11-07,40-49yrs,147800
2021-11-07,50-59yrs,161831
2021-11-07,60-69yrs,129739
2021-11-07,70-79yrs,83956
2021-11-07,80+,48553
2021-11-08,12-17yrs,78051
2021-11-08,18-29yrs,155763
2021-11-08,30-39yrs,128617
2021-11-08,40-49yrs,147852
