Date,age group,one dose cumulative
2021-11-04,50-59yrs,12777
2021-11-04,60-69yrs,15685
2021-11-04,70-79yrs,10909
2021-11-04,80+,6165
2021-11-05,12-17yrs,4993
2021-11-05,18-29yrs,10484
2021-11-05,30-39yrs,9587
2021-11-05,40-49yrs,9262
2021-11-05,50-59yrs,12783
2021-11-05,60-69yrs,15693
2021-11-05,70-79yrs,10910
2021-11-05,80+,6165
2021-11-06,12-17yrs,4998
2021-11-06,18-29yrs,10485
2021-11-06,30-39yrs,9588
2021-11-06,40-49yrs,9267
2021-11-06,50-59yrs,12785
2021-11-06,60-69yrs,15693
2021-11-06,70-79yrs,10910
2021-11-06,80+,6165
2021-11-07,12-17yrs,5000
2021-11-07,18-29yrs,10487
2021-11-07,30-39yrs,9592
2021-11-07,40-49yrs,9270
2021-11-07,50-59yrs,12785
2021-11-07,60-69yrs,15693
2021-11-07,70-79yrs,10910
2021-11-07,80+,6165
2021-11-08,12-17yrs,5003
2021-11-08,18-29yrs,10490
2021-11-08,30-39yrs,9594
2021-11-08,40-49yrs,9273
