Date,age group,Total population, one dose cumulative
2021-09-19,80+,50535,48015
2021-09-20,12-17yrs,118974,87248
2021-09-20,18-29yrs,278974,262256
2021-09-20,30-39yrs,235513,184865
2021-09-20,40-49yrs,220945,171953
2021-09-20,50-59yrs,217659,186564
2021-09-20,60-69yrs,167934,148527
2021-09-20,70-79yrs,102369,90152
2021-09-20,80+,50535,48021
2021-09-21,12-17yrs,118974,87336
2021-09-21,18-29yrs,278974,262708
2021-09-21,30-39yrs,235513,185065
2021-09-21,40-49yrs,220945,172075
2021-09-21,50-59yrs,217659,186656
2021-09-21,60-69yrs,167934,148571
2021-09-21,70-79yrs,102369,90173
2021-09-21,80+,50535,48029
2021-09-22,12-17yrs,118974,87489
2021-09-22,18-29yrs,278974,263299
2021-09-22,30-39yrs,235513,185388
2021-09-22,40-49yrs,220945,172285
2021-09-22,50-59yrs,217659,186801
2021-09-22,60-69yrs,167934,148631
2021-09-22,70-79yrs,102369,90191
2021-09-22,80+,50535,48035
2021-09-23,12-17yrs,118974,87664
2021-09-23,18-29yrs,278974,264046
2021-09-23,30-39yrs,235513,185768
2021-09-23,40-49yrs,220945,172518
2021-09-23,50-59yrs,217659,186962
2021-09-23,60-69yrs,167934,148725
2021-09-23,70-79yrs,102369,90219
2021-09-23,80+,50535,48046
2021-09-24,12-17yrs,118974,87890
2021-09-24,18-29yrs,278974,264754
2021-09-24,30-39yrs,235513,186154
2021-09-24,40-49yrs,220945,172793
2021-09-24,50-59yrs,217659,187140
2021-09-24,60-69yrs,167934,148830
2021-09-24,70-79yrs,102369,90254
2021-09-24,80+,50535,48066
2021-09-25,12-17yrs,118974,88114
2021-09-25,18-29yrs,278974,265448
2021-09-25,30-39yrs,235513,186496
2021-09-25,40-49yrs,220945,173020
2021-09-25,50-59yrs,217659,187323
2021-09-25,60-69yrs,167934,148905
2021-09-25,70-79yrs,102369,90288
2021-09-25,80+,50535,48077
2021-09-26,12-17yrs,118974,88356
2021-09-26,18-29yrs,278974,266199
2021-09-26,30-39yrs,235513,186854
2021-09-26,40-49yrs,220945,173215
2021-09-26,50-59yrs,217659,187488
2021-09-26,60-69yrs,167934,148996
2021-09-26,70-79yrs,102369,90334
2021-09-26,80+,50535,48095
2021-09-27,12-17yrs,118974,88502
2021-09-27,18-29yrs,278974,266690
2021-09-27,30-39yrs,235513,187070
2021-09-27,40-49yrs,220945,173372
2021-09-27,50-59yrs,217659,187599
2021-09-27,60-69yrs,167934,149047
2021-09-27,70-79yrs,102369,90342
2021-09-27,80+,50535,48104
2021-09-28,12-17yrs,118974,88642
2021-09-28,18-29yrs,278974,267160
2021-09-28,30-39yrs,235513,187293
2021-09-28,40-49yrs,220945,173514
2021-09-28,50-59yrs,217659,187738
2021-09-28,60-69yrs,167934,149104
2021-09-28,70-79yrs,102369,90358
2021-09-28,80+,50535,48105
2021-09-29,12-17yrs,118974,88845
2021-09-29,18-29yrs,278974,267802
2021-09-29,30-39yrs,235513,187652
2021-09-29,40-49yrs,220945,173708
2021-09-29,50-59yrs,217659,187911
