Date,age group,Total population, one dose cumulative
2021-09-27,18-29yrs,87904,66354
2021-09-27,30-39yrs,74380,60672
2021-09-27,40-49yrs,72346,59858
2021-09-27,50-59yrs,92219,73852
2021-09-27,60-69yrs,79793,76938
2021-09-27,70-79yrs,54104,52639
2021-09-27,80+,30142,30237
2021-09-28,12-17yrs,37614,29442
2021-09-28,18-29yrs,87904,66535
2021-09-28,30-39yrs,74380,60837
2021-09-28,40-49yrs,72346,59950
2021-09-28,50-59yrs,92219,73930
2021-09-28,60-69yrs,79793,76987
2021-09-28,70-79yrs,54104,52657
2021-09-28,80+,30142,30243
2021-09-29,12-17yrs,37614,29516
2021-09-29,18-29yrs,87904,66687
2021-09-29,30-39yrs,74380,60988
2021-09-29,40-49yrs,72346,60046
2021-09-29,50-59yrs,92219,73994
2021-09-29,60-69yrs,79793,77036
2021-09-29,70-79yrs,54104,52672
2021-09-29,80+,30142,30250
2021-09-30,12-17yrs,37614,29591
2021-09-30,18-29yrs,87904,66853
2021-09-30,30-39yrs,74380,61156
2021-09-30,40-49yrs,72346,60141
2021-09-30,50-59yrs,92219,74061
2021-09-30,60-69yrs,79793,77069
2021-09-30,70-79yrs,54104,52693
2021-09-30,80+,30142,30257
2021-10-01,12-17yrs,37614,29631
2021-10-01,18-29yrs,87904,66969
2021-10-01,30-39yrs,74380,61269
2021-10-01,40-49yrs,72346,60216
2021-10-01,50-59yrs,92219,74105
2021-10-01,60-69yrs,79793,77095
2021-10-01,70-79yrs,54104,52714
2021-10-01,80+,30142,30259
2021-10-02,12-17yrs,37614,29671
2021-10-02,18-29yrs,87904,67073
2021-10-02,30-39yrs,74380,61340
2021-10-02,40-49yrs,72346,60276
2021-10-02,50-59yrs,92219,74145
2021-10-02,60-69yrs,79793,77124
2021-10-02,70-79yrs,54104,52729
2021-10-02,80+,30142,30262
2021-10-03,12-17yrs,37614,29701
2021-10-03,18-29yrs,87904,67130
2021-10-03,30-39yrs,74380,61388
2021-10-03,40-49yrs,72346,60307
2021-10-03,50-59yrs,92219,74164
2021-10-03,60-69yrs,79793,77133
2021-10-03,70-79yrs,54104,52732
2021-10-03,80+,30142,30264
