Date,age group,Total population, one dose cumulative
2021-09-29,18-29yrs,14861,9875
2021-09-29,30-39yrs,13489,9060
2021-09-29,40-49yrs,11851,8919
2021-09-29,50-59yrs,15489,12485
2021-09-29,60-69yrs,15644,15522
2021-09-29,70-79yrs,10814,10836
2021-09-29,80+,6453,6151
2021-09-30,12-17yrs,6329,4780
2021-09-30,18-29yrs,14861,9917
2021-09-30,30-39yrs,13489,9082
2021-09-30,40-49yrs,11851,8945
2021-09-30,50-59yrs,15489,12506
2021-09-30,60-69yrs,15644,15527
2021-09-30,70-79yrs,10814,10839
2021-09-30,80+,6453,6151
2021-10-01,12-17yrs,6329,4786
2021-10-01,18-29yrs,14861,9924
2021-10-01,30-39yrs,13489,9089
2021-10-01,40-49yrs,11851,8951
2021-10-01,50-59yrs,15489,12510
2021-10-01,60-69yrs,15644,15531
2021-10-01,70-79yrs,10814,10840
2021-10-01,80+,6453,6151
2021-10-02,12-17yrs,6329,4803
2021-10-02,18-29yrs,14861,9949
2021-10-02,30-39yrs,13489,9116
2021-10-02,40-49yrs,11851,8965
2021-10-02,50-59yrs,15489,12521
2021-10-02,60-69yrs,15644,15536
2021-10-02,70-79yrs,10814,10843
2021-10-02,80+,6453,6151
2021-10-03,12-17yrs,6329,4809
2021-10-03,18-29yrs,14861,9959
2021-10-03,30-39yrs,13489,9122
2021-10-03,40-49yrs,11851,8969
2021-10-03,50-59yrs,15489,12527
2021-10-03,60-69yrs,15644,15538
2021-10-03,70-79yrs,10814,10847
2021-10-03,80+,6453,6152
2021-10-04,12-17yrs,6329,4814
2021-10-04,18-29yrs,14861,9963
2021-10-04,30-39yrs,13489,9126
2021-10-04,40-49yrs,11851,8975
2021-10-04,50-59yrs,15489,12529
2021-10-04,60-69yrs,15644,15542
2021-10-04,70-79yrs,10814,10850
2021-10-04,80+,6453,6153
2021-10-05,12-17yrs,6329,4818
2021-10-05,18-29yrs,14861,9979
2021-10-05,30-39yrs,13489,9136
2021-10-05,40-49yrs,11851,8981
2021-10-05,50-59yrs,15489,12534
2021-10-05,60-69yrs,15644,15544
2021-10-05,70-79yrs,10814,10852
2021-10-05,80+,6453,6153
2021-10-06,12-17yrs,6329,4835
2021-10-06,18-29yrs,14861,10010
2021-10-06,30-39yrs,13489,9164
2021-10-06,40-49yrs,11851,9003
2021-10-06,50-59yrs,15489,12543
2021-10-06,60-69yrs,15644,15549
2021-10-06,70-79yrs,10814,10857
2021-10-06,80+,6453,6154
2021-10-07,12-17yrs,6329,4836
2021-10-07,18-29yrs,14861,10026
2021-10-07,30-39yrs,13489,9173
2021-10-07,40-49yrs,11851,9009
2021-10-07,50-59yrs,15489,12558
2021-10-07,60-69yrs,15644,15555
2021-10-07,70-79yrs,10814,10859
2021-10-07,80+,6453,6153
2021-10-08,12-17yrs,6329,4843
2021-10-08,18-29yrs,14861,10051
2021-10-08,30-39yrs,13489,9209
2021-10-08,40-49yrs,11851,9023
2021-10-08,50-59yrs,15489,12580
2021-10-08,60-69yrs,15644,15562
2021-10-08,70-79yrs,10814,10859
2021-10-08,80+,6453,6153
2021-10-09,12-17yrs,6329,4866
2021-10-09,18-29yrs,14861,10084
2021-10-09,30-39yrs,13489,9238
2021-10-09,40-49yrs,11851,9045
2021-10-09,50-59yrs,15489,12604
2021-10-09,60-69yrs,15644,15572
2021-10-09,70-79yrs,10814,10861
2021-10-09,80+,6453,6153
2021-10-10,12-17yrs,6329,4868
2021-10-10,18-29yrs,14861,10099
2021-10-10,30-39yrs,13489,9250
2021-10-10,40-49yrs,11851,9048
2021-10-10,50-59yrs,15489,12610
2021-10-10,60-69yrs,15644,15574
2021-10-10,70-79yrs,10814,10862
2021-10-10,80+,6453,6153
2021-10-11,12-17yrs,6329,4870
