Date,age group,Total population, one dose cumulative
2021-10-03,18-29yrs,72405,56005
2021-10-03,30-39yrs,48477,41422
2021-10-03,40-49yrs,50811,43301
2021-10-03,50-59yrs,60800,51082
2021-10-03,60-69yrs,54082,49834
2021-10-03,70-79yrs,35970,34343
2021-10-03,80+,20462,20039
2021-10-04,12-17yrs,29770,22154
2021-10-04,18-29yrs,72405,56073
2021-10-04,30-39yrs,48477,41477
2021-10-04,40-49yrs,50811,43348
2021-10-04,50-59yrs,60800,51103
2021-10-04,60-69yrs,54082,49846
2021-10-04,70-79yrs,35970,34348
2021-10-04,80+,20462,20039
2021-10-05,12-17yrs,29770,22190
2021-10-05,18-29yrs,72405,56197
2021-10-05,30-39yrs,48477,41569
2021-10-05,40-49yrs,50811,43423
2021-10-05,50-59yrs,60800,51169
2021-10-05,60-69yrs,54082,49882
2021-10-05,70-79yrs,35970,34357
2021-10-05,80+,20462,20041
2021-10-06,12-17yrs,29770,22226
2021-10-06,18-29yrs,72405,56319
2021-10-06,30-39yrs,48477,41669
2021-10-06,40-49yrs,50811,43506
2021-10-06,50-59yrs,60800,51247
2021-10-06,60-69yrs,54082,49921
2021-10-06,70-79yrs,35970,34373
2021-10-06,80+,20462,20044
2021-10-07,12-17yrs,29770,22241
2021-10-07,18-29yrs,72405,56415
2021-10-07,30-39yrs,48477,41755
2021-10-07,40-49yrs,50811,43570
2021-10-07,50-59yrs,60800,51296
2021-10-07,60-69yrs,54082,49957
2021-10-07,70-79yrs,35970,34382
2021-10-07,80+,20462,20053
2021-10-08,12-17yrs,29770,22283
2021-10-08,18-29yrs,72405,56541
2021-10-08,30-39yrs,48477,41867
2021-10-08,40-49yrs,50811,43650
2021-10-08,50-59yrs,60800,51365
2021-10-08,60-69yrs,54082,49984
2021-10-08,70-79yrs,35970,34388
2021-10-08,80+,20462,20055
2021-10-09,12-17yrs,29770,22345
2021-10-09,18-29yrs,72405,56706
2021-10-09,30-39yrs,48477,42000
2021-10-09,40-49yrs,50811,43726
2021-10-09,50-59yrs,60800,51429
2021-10-09,60-69yrs,54082,50013
2021-10-09,70-79yrs,35970,34397
2021-10-09,80+,20462,20060
2021-10-10,12-17yrs,29770,22422
2021-10-10,18-29yrs,72405,56780
2021-10-10,30-39yrs,48477,42064
2021-10-10,40-49yrs,50811,43765
2021-10-10,50-59yrs,60800,51454
2021-10-10,60-69yrs,54082,50032
2021-10-10,70-79yrs,35970,34398
2021-10-10,80+,20462,20060
2021-10-11,12-17yrs,29770,22449
2021-10-11,18-29yrs,72405,56839
2021-10-11,30-39yrs,48477,42117
2021-10-11,40-49yrs,50811,43798
2021-10-11,50-59yrs,60800,51481
2021-10-11,60-69yrs,54082,50042
2021-10-11,70-79yrs,35970,34410
2021-10-11,80+,20462,20060
2021-10-12,12-17yrs,29770,22466
2021-10-12,18-29yrs,72405,56876
2021-10-12,30-39yrs,48477,42144
2021-10-12,40-49yrs,50811,43816
2021-10-12,50-59yrs,60800,51504
2021-10-12,60-69yrs,54082,50048
2021-10-12,70-79yrs,35970,34414
2021-10-12,80+,20462,20060
2021-10-13,12-17yrs,29770,22505
