Date,age group,Total population, one dose cumulative
2021-09-04,30-39yrs,18511,15414
2021-09-04,40-49yrs,17224,14478
2021-09-04,50-59yrs,20955,18357
2021-09-04,60-69yrs,22248,20862
2021-09-04,70-79yrs,13660,13658
2021-09-04,80+,7894,8035
2021-09-05,12-17yrs,9043,6831
2021-09-05,18-29yrs,22251,18886
2021-09-05,30-39yrs,18511,15436
2021-09-05,40-49yrs,17224,14493
2021-09-05,50-59yrs,20955,18363
2021-09-05,60-69yrs,22248,20862
2021-09-05,70-79yrs,13660,13659
2021-09-05,80+,7894,8036
2021-09-06,12-17yrs,9043,6838
2021-09-06,18-29yrs,22251,18907
2021-09-06,30-39yrs,18511,15446
2021-09-06,40-49yrs,17224,14499
2021-09-06,50-59yrs,20955,18365
2021-09-06,60-69yrs,22248,20865
2021-09-06,70-79yrs,13660,13659
2021-09-06,80+,7894,8036
2021-09-07,12-17yrs,9043,6840
2021-09-07,18-29yrs,22251,18918
2021-09-07,30-39yrs,18511,15449
2021-09-07,40-49yrs,17224,14501
2021-09-07,50-59yrs,20955,18366
2021-09-07,60-69yrs,22248,20865
2021-09-07,70-79yrs,13660,13659
2021-09-07,80+,7894,8037
2021-09-08,12-17yrs,9043,6868
2021-09-08,18-29yrs,22251,19017
2021-09-08,30-39yrs,18511,15516
2021-09-08,40-49yrs,17224,14534
2021-09-08,50-59yrs,20955,18396
2021-09-08,60-69yrs,22248,20879
2021-09-08,70-79yrs,13660,13670
2021-09-08,80+,7894,8037
2021-09-09,12-17yrs,9043,6882
2021-09-09,18-29yrs,22251,19093
2021-09-09,30-39yrs,18511,15551
2021-09-09,40-49yrs,17224,14549
2021-09-09,50-59yrs,20955,18410
2021-09-09,60-69yrs,22248,20889
2021-09-09,70-79yrs,13660,13673
2021-09-09,80+,7894,8037
2021-09-10,12-17yrs,9043,6926
2021-09-10,18-29yrs,22251,19169
2021-09-10,30-39yrs,18511,15602
2021-09-10,40-49yrs,17224,14582
2021-09-10,50-59yrs,20955,18424
2021-09-10,60-69yrs,22248,20901
2021-09-10,70-79yrs,13660,13676
2021-09-10,80+,7894,8036
2021-09-11,12-17yrs,9043,6939
2021-09-11,18-29yrs,22251,19226
2021-09-11,30-39yrs,18511,15641
2021-09-11,40-49yrs,17224,14596
2021-09-11,50-59yrs,20955,18437
2021-09-11,60-69yrs,22248,20911
2021-09-11,70-79yrs,13660,13680
2021-09-11,80+,7894,8036
2021-09-12,12-17yrs,9043,6942
2021-09-12,18-29yrs,22251,19239
2021-09-12,30-39yrs,18511,15649
2021-09-12,40-49yrs,17224,14599
2021-09-12,50-59yrs,20955,18443
2021-09-12,60-69yrs,22248,20917
2021-09-12,70-79yrs,13660,13680
2021-09-12,80+,7894,8036
2021-09-13,12-17yrs,9043,6948
2021-09-13,18-29yrs,22251,19247
2021-09-13,30-39yrs,18511,15656
2021-09-13,40-49yrs,17224,14602
2021-09-13,50-59yrs,20955,18443
2021-09-13,60-69yrs,22248,20919
2021-09-13,70-79yrs,13660,13680
2021-09-13,80+,7894,8036
2021-09-14,12-17yrs,9043,6962
2021-09-14,18-29yrs,22251,19290
2021-09-14,30-39yrs,18511,15688
2021-09-14,40-49yrs,17224,14623
2021-09-14,50-59yrs,20955,18459
2021-09-14,60-69yrs,22248,20932
2021-09-14,70-79yrs,13660,13684
2021-09-14,80+,7894,8038
2021-09-15,12-17yrs,9043,6999
2021-09-15,18-29yrs,22251,19361
2021-09-15,30-39yrs,18511,15722
2021-09-15,40-49yrs,17224,14657
2021-09-15,50-59yrs,20955,18477
2021-09-15,60-69yrs,22248,20939
2021-09-15,70-79yrs,13660,13690
2021-09-15,80+,7894,8039
2021-09-16,12-17yrs,9043,7023
2021-09-16,18-29yrs,22251,19411
2021-09-16,30-39yrs,18511,15756
2021-09-16,40-49yrs,17224,14682
2021-09-16,50-59yrs,20955,18498
2021-09-16,60-69yrs,22248,20956
2021-09-16,70-79yrs,13660,13693
2021-09-16,80+,7894,8041
2021-09-17,12-17yrs,9043,7050
2021-09-17,18-29yrs,22251,19478
2021-09-17,30-39yrs,18511,15810
2021-09-17,40-49yrs,17224,14708
2021-09-17,50-59yrs,20955,18531
2021-09-17,60-69yrs,22248,20967
2021-09-17,70-79yrs,13660,13698
2021-09-17,80+,7894,8042
2021-09-18,12-17yrs,9043,7057
2021-09-18,18-29yrs,22251,19508
2021-09-18,30-39yrs,18511,15850
2021-09-18,40-49yrs,17224,14733
2021-09-18,50-59yrs,20955,18561
2021-09-18,60-69yrs,22248,20975
2021-09-18,70-79yrs,13660,13703
2021-09-18,80+,7894,8047
2021-09-19,12-17yrs,9043,7064
2021-09-19,18-29yrs,22251,19522
2021-09-19,30-39yrs,18511,15863
2021-09-19,40-49yrs,17224,14740
2021-09-19,50-59yrs,20955,18567
2021-09-19,60-69yrs,22248,20978
2021-09-19,70-79yrs,13660,13705
2021-09-19,80+,7894,8048
2021-09-20,12-17yrs,9043,7069
2021-09-20,18-29yrs,22251,19529
2021-09-20,30-39yrs,18511,15870
2021-09-20,40-49yrs,17224,14741
2021-09-20,50-59yrs,20955,18571
2021-09-20,60-69yrs,22248,20980
2021-09-20,70-79yrs,13660,13705
2021-09-20,80+,7894,8048
2021-09-21,12-17yrs,9043,7083
2021-09-21,18-29yrs,22251,19603
2021-09-21,30-39yrs,18511,15914
2021-09-21,40-49yrs,17224,14757
2021-09-21,50-59yrs,20955,18588
2021-09-21,60-69yrs,22248,20984
2021-09-21,70-79yrs,13660,13708
2021-09-21,80+,7894,8048
2021-09-22,12-17yrs,9043,7113
2021-09-22,18-29yrs,22251,19647
2021-09-22,30-39yrs,18511,15955
2021-09-22,40-49yrs,17224,14796
2021-09-22,50-59yrs,20955,18605
2021-09-22,60-69yrs,22248,20992
2021-09-22,70-79yrs,13660,13709
2021-09-22,80+,7894,8049
2021-09-23,12-17yrs,9043,7161
2021-09-23,18-29yrs,22251,19715
2021-09-23,30-39yrs,18511,16008
2021-09-23,40-49yrs,17224,14831
2021-09-23,50-59yrs,20955,18624
2021-09-23,60-69yrs,22248,21002
2021-09-23,70-79yrs,13660,13712
2021-09-23,80+,7894,8050
2021-09-24,12-17yrs,9043,7200
2021-09-24,18-29yrs,22251,19772
2021-09-24,30-39yrs,18511,16054
2021-09-24,40-49yrs,17224,14850
2021-09-24,50-59yrs,20955,18646
2021-09-24,60-69yrs,22248,21015
2021-09-24,70-79yrs,13660,13719
