Date,age group,Total population, one dose cumulative
2021-10-05,60-69yrs,66878,62941
2021-10-05,70-79yrs,48175,46925
2021-10-05,80+,29120,28815
2021-10-06,12-17yrs,28353,22163
2021-10-06,18-29yrs,70592,55948
2021-10-06,30-39yrs,54175,45998
2021-10-06,40-49yrs,52093,46306
2021-10-06,50-59yrs,70296,58419
2021-10-06,60-69yrs,66878,62961
2021-10-06,70-79yrs,48175,46928
2021-10-06,80+,29120,28817
2021-10-07,12-17yrs,28353,22187
2021-10-07,18-29yrs,70592,56033
2021-10-07,30-39yrs,54175,46062
2021-10-07,40-49yrs,52093,46348
2021-10-07,50-59yrs,70296,58448
2021-10-07,60-69yrs,66878,62977
2021-10-07,70-79yrs,48175,46938
2021-10-07,80+,29120,28820
2021-10-08,12-17yrs,28353,22215
2021-10-08,18-29yrs,70592,56108
2021-10-08,30-39yrs,54175,46124
2021-10-08,40-49yrs,52093,46397
2021-10-08,50-59yrs,70296,58486
2021-10-08,60-69yrs,66878,62967
2021-10-08,70-79yrs,48175,46935
2021-10-08,80+,29120,28818
2021-10-09,12-17yrs,28353,22272
2021-10-09,18-29yrs,70592,56229
2021-10-09,30-39yrs,54175,46255
2021-10-09,40-49yrs,52093,46484
2021-10-09,50-59yrs,70296,58544
2021-10-09,60-69yrs,66878,63014
2021-10-09,70-79yrs,48175,46946
2021-10-09,80+,29120,28828
2021-10-10,12-17yrs,28353,22318
2021-10-10,18-29yrs,70592,56316
2021-10-10,30-39yrs,54175,46311
2021-10-10,40-49yrs,52093,46529
2021-10-10,50-59yrs,70296,58568
2021-10-10,60-69yrs,66878,63030
2021-10-10,70-79yrs,48175,46952
2021-10-10,80+,29120,28831
2021-10-11,12-17yrs,28353,22345
2021-10-11,18-29yrs,70592,56348
2021-10-11,30-39yrs,54175,46344
2021-10-11,40-49yrs,52093,46546
2021-10-11,50-59yrs,70296,58588
2021-10-11,60-69yrs,66878,63040
2021-10-11,70-79yrs,48175,46953
2021-10-11,80+,29120,28831
2021-10-12,12-17yrs,28353,22351
2021-10-12,18-29yrs,70592,56375
2021-10-12,30-39yrs,54175,46366
2021-10-12,40-49yrs,52093,46555
2021-10-12,50-59yrs,70296,58598
2021-10-12,60-69yrs,66878,63052
2021-10-12,70-79yrs,48175,46965
2021-10-12,80+,29120,28832
2021-10-13,12-17yrs,28353,22374
2021-10-13,18-29yrs,70592,56425
2021-10-13,30-39yrs,54175,46422
2021-10-13,40-49yrs,52093,46585
2021-10-13,50-59yrs,70296,58608
2021-10-13,60-69yrs,66878,63022
2021-10-13,70-79yrs,48175,46935
2021-10-13,80+,29120,28829
2021-10-14,12-17yrs,28353,22403
2021-10-14,18-29yrs,70592,56504
2021-10-14,30-39yrs,54175,46507
2021-10-14,40-49yrs,52093,46620
2021-10-14,50-59yrs,70296,58636
2021-10-14,60-69yrs,66878,63034
2021-10-14,70-79yrs,48175,46932
2021-10-14,80+,29120,28830
2021-10-15,12-17yrs,28353,22443
2021-10-15,18-29yrs,70592,56565
2021-10-15,30-39yrs,54175,46575
2021-10-15,40-49yrs,52093,46682
2021-10-15,50-59yrs,70296,58672
2021-10-15,60-69yrs,66878,63057
2021-10-15,70-79yrs,48175,46938
2021-10-15,80+,29120,28832
2021-10-16,12-17yrs,28353,22484
2021-10-16,18-29yrs,70592,56630
2021-10-16,30-39yrs,54175,46617
2021-10-16,40-49yrs,52093,46721
2021-10-16,50-59yrs,70296,58708
2021-10-16,60-69yrs,66878,63069
2021-10-16,70-79yrs,48175,46941
2021-10-16,80+,29120,28833
2021-10-17,12-17yrs,28353,22530
2021-10-17,18-29yrs,70592,56694
2021-10-17,30-39yrs,54175,46667
2021-10-17,40-49yrs,52093,46757
2021-10-17,50-59yrs,70296,58741
2021-10-17,60-69yrs,66878,63079
2021-10-17,70-79yrs,48175,46947
2021-10-17,80+,29120,28835
2021-10-18,12-17yrs,28353,22569
2021-10-18,18-29yrs,70592,56751
2021-10-18,30-39yrs,54175,46710
2021-10-18,40-49yrs,52093,46789
2021-10-18,50-59yrs,70296,58767
2021-10-18,60-69yrs,66878,63091
2021-10-18,70-79yrs,48175,46947
2021-10-18,80+,29120,28837
2021-10-19,12-17yrs,28353,22602
2021-10-19,18-29yrs,70592,56838
2021-10-19,30-39yrs,54175,46761
2021-10-19,40-49yrs,52093,46832
2021-10-19,50-59yrs,70296,58799
2021-10-19,60-69yrs,66878,63083
2021-10-19,70-79yrs,48175,46942
2021-10-19,80+,29120,28835
2021-10-20,12-17yrs,28353,22635
2021-10-20,18-29yrs,70592,56910
2021-10-20,30-39yrs,54175,46813
2021-10-20,40-49yrs,52093,46872
2021-10-20,50-59yrs,70296,58833
2021-10-20,60-69yrs,66878,63107
2021-10-20,70-79yrs,48175,46951
2021-10-20,80+,29120,28837
2021-10-21,12-17yrs,28353,22645
2021-10-21,18-29yrs,70592,56996
2021-10-21,30-39yrs,54175,46874
2021-10-21,40-49yrs,52093,46915
2021-10-21,50-59yrs,70296,58867
2021-10-21,60-69yrs,66878,63123
2021-10-21,70-79yrs,48175,46956
2021-10-21,80+,29120,28838
2021-10-22,12-17yrs,28353,22686
2021-10-22,18-29yrs,70592,57071
2021-10-22,30-39yrs,54175,46944
2021-10-22,40-49yrs,52093,46962
2021-10-22,50-59yrs,70296,58897
2021-10-22,60-69yrs,66878,63138
2021-10-22,70-79yrs,48175,46965
2021-10-22,80+,29120,28845
2021-10-23,12-17yrs,28353,22715
