Date,age group,Total population, one dose cumulative
2021-10-18,18-29yrs,29436,24405
2021-10-18,30-39yrs,24368,19738
2021-10-18,40-49yrs,23893,20660
2021-10-18,50-59yrs,28981,25612
2021-10-18,60-69yrs,28512,27553
2021-10-18,70-79yrs,18552,18606
2021-10-18,80+,10028,10699
2021-10-19,12-17yrs,11889,9975
2021-10-19,18-29yrs,29436,24437
2021-10-19,30-39yrs,24368,19769
2021-10-19,40-49yrs,23893,20680
2021-10-19,50-59yrs,28981,25635
2021-10-19,60-69yrs,28512,27566
2021-10-19,70-79yrs,18552,18607
2021-10-19,80+,10028,10698
2021-10-20,12-17yrs,11889,10073
2021-10-20,18-29yrs,29436,24503
2021-10-20,30-39yrs,24368,19833
2021-10-20,40-49yrs,23893,20710
2021-10-20,50-59yrs,28981,25669
2021-10-20,60-69yrs,28512,27581
2021-10-20,70-79yrs,18552,18615
2021-10-20,80+,10028,10700
2021-10-21,12-17yrs,11889,10098
2021-10-21,18-29yrs,29436,24551
2021-10-21,30-39yrs,24368,19892
2021-10-21,40-49yrs,23893,20753
2021-10-21,50-59yrs,28981,25693
2021-10-21,60-69yrs,28512,27594
2021-10-21,70-79yrs,18552,18620
2021-10-21,80+,10028,10700
2021-10-22,12-17yrs,11889,10117
2021-10-22,18-29yrs,29436,24617
2021-10-22,30-39yrs,24368,19948
2021-10-22,40-49yrs,23893,20785
2021-10-22,50-59yrs,28981,25718
2021-10-22,60-69yrs,28512,27609
2021-10-22,70-79yrs,18552,18624
2021-10-22,80+,10028,10701
2021-10-23,12-17yrs,11889,10131
