Date,age group,Total population, one dose cumulative
2021-10-10,70-79yrs,10558,10662
2021-10-10,80+,6269,6299
2021-10-11,12-17yrs,7233,4714
2021-10-11,18-29yrs,14984,10289
2021-10-11,30-39yrs,11594,9119
2021-10-11,40-49yrs,11350,9519
2021-10-11,50-59yrs,15450,12489
2021-10-11,60-69yrs,15770,15109
2021-10-11,70-79yrs,10558,10662
2021-10-11,80+,6269,6299
2021-10-12,12-17yrs,7233,4714
2021-10-12,18-29yrs,14984,10290
2021-10-12,30-39yrs,11594,9119
2021-10-12,40-49yrs,11350,9519
2021-10-12,50-59yrs,15450,12489
2021-10-12,60-69yrs,15770,15108
2021-10-12,70-79yrs,10558,10662
2021-10-12,80+,6269,6299
2021-10-13,12-17yrs,7233,4722
2021-10-13,18-29yrs,14984,10313
2021-10-13,30-39yrs,11594,9131
2021-10-13,40-49yrs,11350,9528
2021-10-13,50-59yrs,15450,12501
2021-10-13,60-69yrs,15770,15113
2021-10-13,70-79yrs,10558,10663
2021-10-13,80+,6269,6299
2021-10-14,12-17yrs,7233,4733
2021-10-14,18-29yrs,14984,10345
2021-10-14,30-39yrs,11594,9166
2021-10-14,40-49yrs,11350,9548
2021-10-14,50-59yrs,15450,12522
2021-10-14,60-69yrs,15770,15119
2021-10-14,70-79yrs,10558,10666
2021-10-14,80+,6269,6299
2021-10-15,12-17yrs,7233,4738
2021-10-15,18-29yrs,14984,10354
2021-10-15,30-39yrs,11594,9183
2021-10-15,40-49yrs,11350,9561
2021-10-15,50-59yrs,15450,12536
2021-10-15,60-69yrs,15770,15121
2021-10-15,70-79yrs,10558,10666
2021-10-15,80+,6269,6302
2021-10-16,12-17yrs,7233,4747
2021-10-16,18-29yrs,14984,10379
2021-10-16,30-39yrs,11594,9202
2021-10-16,40-49yrs,11350,9573
2021-10-16,50-59yrs,15450,12547
2021-10-16,60-69yrs,15770,15128
2021-10-16,70-79yrs,10558,10667
2021-10-16,80+,6269,6308
2021-10-17,12-17yrs,7233,4762
2021-10-17,18-29yrs,14984,10413
2021-10-17,30-39yrs,11594,9231
2021-10-17,40-49yrs,11350,9603
2021-10-17,50-59yrs,15450,12575
2021-10-17,60-69yrs,15770,15142
2021-10-17,70-79yrs,10558,10670
2021-10-17,80+,6269,6310
2021-10-18,12-17yrs,7233,4764
2021-10-18,18-29yrs,14984,10417
2021-10-18,30-39yrs,11594,9235
2021-10-18,40-49yrs,11350,9608
2021-10-18,50-59yrs,15450,12578
2021-10-18,60-69yrs,15770,15142
