Date,PHU_num,One_dose_percentage
2022-01-22,2270,88.26
2022-01-22,3895,88.89
2022-01-22,4913,82.63
2022-01-22,5183,85.11
2022-01-22,9999,0
2022-01-23,2226,87.59
2022-01-23,2227,86.14
2022-01-23,2230,90.13
2022-01-23,2233,81.51
2022-01-23,2234,81.15
2022-01-23,2235,86.39
2022-01-23,2236,90.56
2022-01-23,2237,86.9
2022-01-23,2238,85.03
2022-01-23,2240,84.09
2022-01-23,2241,92.53
2022-01-23,2242,82.35
2022-01-23,2243,93.53
2022-01-23,2244,90.94
2022-01-23,2246,86.63
2022-01-23,2247,85.35
2022-01-23,2249,95.31
2022-01-23,2251,92.28
2022-01-23,2253,88.48
2022-01-23,2255,86.8
2022-01-23,2256,87.18
2022-01-23,2257,83.28
2022-01-23,2258,87.37
2022-01-23,2260,85.95
2022-01-23,2261,88.01
2022-01-23,2262,88.23
2022-01-23,2263,85.05
2022-01-23,2265,88.44
2022-01-23,2266,88.37
2022-01-23,2268,86.31
2022-01-23,2270,88.31
2022-01-23,3895,88.96
2022-01-23,4913,82.65
2022-01-23,5183,85.18
2022-01-23,9999,0
2022-01-24,2226,87.59
2022-01-24,2227,86.14
2022-01-24,2230,90.12
2022-01-24,2233,81.52
2022-01-24,2234,81.16
2022-01-24,2235,86.46
2022-01-24,2236,90.57
2022-01-24,2237,86.94
2022-01-24,2238,85.04
2022-01-24,2240,84.09
2022-01-24,2241,92.54
2022-01-24,2242,82.36
2022-01-24,2243,93.56
2022-01-24,2244,90.96
2022-01-24,2246,86.66
2022-01-24,2247,85.46
2022-01-24,2249,95.31
2022-01-24,2251,92.31
2022-01-24,2253,88.54
2022-01-24,2255,86.82
2022-01-24,2256,87.21
2022-01-24,2257,83.28
2022-01-24,2258,87.4
2022-01-24,2260,85.98
2022-01-24,2261,88.01
2022-01-24,2262,88.24
2022-01-24,2263,85.07
2022-01-24,2265,88.47
2022-01-24,2266,88.38
2022-01-24,2268,86.34
2022-01-24,2270,88.36
2022-01-24,3895,88.99
2022-01-24,4913,82.65
2022-01-24,5183,85.18
2022-01-24,9999,0
2022-01-25,2226,87.64
2022-01-25,2227,86.17
2022-01-25,2230,90.12
2022-01-25,2233,81.55
2022-01-25,2234,81.23
2022-01-25,2235,86.63
2022-01-25,2236,90.6
2022-01-25,2237,86.98
2022-01-25,2238,85.09
2022-01-25,2240,84.1
2022-01-25,2241,92.59
2022-01-25,2242,82.42
2022-01-25,2243,93.6
2022-01-25,2244,91.0
2022-01-25,2246,86.72
2022-01-25,2247,85.5
2022-01-25,2249,95.38
2022-01-25,2251,92.35
2022-01-25,2253,88.59
2022-01-25,2255,86.87
2022-01-25,2256,87.25
2022-01-25,2257,83.33
2022-01-25,2258,87.43
2022-01-25,2260,86.03
2022-01-25,2261,88.04
2022-01-25,2262,88.3
2022-01-25,2263,85.09
2022-01-25,2265,88.5
2022-01-25,2266,88.43
2022-01-25,2268,86.44
2022-01-25,2270,88.39
2022-01-25,3895,89.03
2022-01-25,4913,82.63
2022-01-25,5183,85.2
2022-01-25,9999,0
2022-01-26,2226,87.71
2022-01-26,2227,86.2
2022-01-26,2230,90.15
2022-01-26,2233,81.78
2022-01-26,2234,81.31
2022-01-26,2235,86.74
2022-01-26,2236,90.69
2022-01-26,2237,87.01
2022-01-26,2238,85.15
2022-01-26,2240,84.14
2022-01-26,2241,92.62
2022-01-26,2242,82.48
2022-01-26,2243,93.63
2022-01-26,2244,91.06
2022-01-26,2246,86.76
2022-01-26,2247,85.53
2022-01-26,2249,95.54
2022-01-26,2251,92.39
2022-01-26,2253,88.64
2022-01-26,2255,86.94
2022-01-26,2256,87.31
2022-01-26,2257,83.37
2022-01-26,2258,87.5
2022-01-26,2260,86.08
2022-01-26,2261,88.09
2022-01-26,2262,88.36
2022-01-26,2263,85.11
2022-01-26,2265,88.54
2022-01-26,2266,88.4
2022-01-26,2268,86.49
2022-01-26,2270,88.42
2022-01-26,3895,89.07
2022-01-26,4913,82.69
2022-01-26,5183,85.17
2022-01-26,9999,0
2022-01-27,2226,87.75
2022-01-27,2227,86.24
2022-01-27,2230,90.17
2022-01-27,2233,81.97
2022-01-27,2234,81.32
2022-01-27,2235,86.94
2022-01-27,2236,90.76
2022-01-27,2237,87.04
2022-01-27,2238,85.18
2022-01-27,2240,84.19
2022-01-27,2241,92.65
2022-01-27,2242,82.54
2022-01-27,2243,93.69
2022-01-27,2244,91.12
2022-01-27,2246,86.81
2022-01-27,2247,85.56
2022-01-27,2249,95.69
2022-01-27,2251,92.43
2022-01-27,2253,88.68
2022-01-27,2255,87.0
2022-01-27,2256,87.39
2022-01-27,2257,83.42
2022-01-27,2258,87.54
2022-01-27,2260,86.15
2022-01-27,2261,88.13
2022-01-27,2262,88.42
2022-01-27,2263,85.16
2022-01-27,2265,88.6
2022-01-27,2266,88.39
2022-01-27,2268,86.55
2022-01-27,2270,88.45
2022-01-27,3895,89.13
2022-01-27,4913,82.74
2022-01-27,5183,85.14
2022-01-27,9999,0
2022-01-28,2226,87.77
2022-01-28,2227,86.28
2022-01-28,2230,90.19
2022-01-28,2233,81.99
2022-01-28,2234,81.33
2022-01-28,2235,86.98
2022-01-28,2236,90.81
2022-01-28,2237,87.07
2022-01-28,2238,85.24
2022-01-28,2240,84.22
2022-01-28,2241,92.69
2022-01-28,2242,82.59
2022-01-28,2243,93.77
2022-01-28,2244,91.15
2022-01-28,2246,86.87
2022-01-28,2247,85.58
2022-01-28,2249,95.82
2022-01-28,2251,92.48
2022-01-28,2253,88.73
2022-01-28,2255,87.04
2022-01-28,2256,87.42
2022-01-28,2257,83.49
2022-01-28,2258,87.59
2022-01-28,2260,86.2
2022-01-28,2261,88.18
2022-01-28,2262,88.49
2022-01-28,2263,85.19
2022-01-28,2265,88.65
2022-01-28,2266,88.43
2022-01-28,2268,86.63
2022-01-28,2270,88.5
2022-01-28,3895,89.18
2022-01-28,4913,82.83
2022-01-28,5183,85.16
2022-01-28,9999,0
2022-01-29,2226,87.8
2022-01-29,2227,86.33
2022-01-29,2230,90.25
2022-01-29,2233,82.03
2022-01-29,2234,81.37
2022-01-29,2235,87.01
2022-01-29,2236,90.87
2022-01-29,2237,87.13
2022-01-29,2238,85.27
2022-01-29,2240,84.37
2022-01-29,2241,92.75
2022-01-29,2242,82.65
2022-01-29,2243,93.81
2022-01-29,2244,91.2
2022-01-29,2246,86.93
2022-01-29,2247,85.62
2022-01-29,2249,95.88
2022-01-29,2251,92.51
2022-01-29,2253,88.79
2022-01-29,2255,87.09
2022-01-29,2256,87.48
2022-01-29,2257,83.54
2022-01-29,2258,87.62
2022-01-29,2260,86.26
2022-01-29,2261,88.23
2022-01-29,2262,88.56
2022-01-29,2263,85.19
2022-01-29,2265,88.7
2022-01-29,2266,88.49
2022-01-29,2268,86.67
2022-01-29,2270,88.55
2022-01-29,3895,89.24
2022-01-29,4913,82.89
2022-01-29,5183,85.18
2022-01-29,9999,0
2022-01-30,2226,87.81
2022-01-30,2227,86.36
2022-01-30,2230,90.3
2022-01-30,2233,82.04
2022-01-30,2234,81.39
2022-01-30,2235,87.04
2022-01-30,2236,90.92
2022-01-30,2237,87.17
2022-01-30,2238,85.31
2022-01-30,2240,84.39
2022-01-30,2241,92.79
2022-01-30,2242,82.68
2022-01-30,2243,93.82
2022-01-30,2244,91.23
2022-01-30,2246,86.97
2022-01-30,2247,85.63
2022-01-30,2249,95.92
2022-01-30,2251,92.54
2022-01-30,2253,88.85
2022-01-30,2255,87.11
2022-01-30,2256,87.52
2022-01-30,2257,83.57
2022-01-30,2258,87.66
2022-01-30,2260,86.29
2022-01-30,2261,88.26
2022-01-30,2262,88.58
2022-01-30,2263,85.2
2022-01-30,2265,88.76
2022-01-30,2266,88.52
2022-01-30,2268,86.71
2022-01-30,2270,88.59
2022-01-30,3895,89.3
2022-01-30,4913,82.96
2022-01-30,5183,85.21
2022-01-30,9999,0
2022-01-31,2226,87.81
2022-01-31,2227,86.36
2022-01-31,2230,90.27
2022-01-31,2233,82.04
2022-01-31,2234,81.39
2022-01-31,2235,87.05
2022-01-31,2236,90.92
2022-01-31,2237,87.19
2022-01-31,2238,85.31
2022-01-31,2240,84.39
2022-01-31,2241,92.8
2022-01-31,2242,82.69
2022-01-31,2243,93.85
2022-01-31,2244,91.25
2022-01-31,2246,86.99
2022-01-31,2247,85.63
2022-01-31,2249,95.92
2022-01-31,2251,92.56
2022-01-31,2253,88.89
2022-01-31,2255,87.11
2022-01-31,2256,87.53
2022-01-31,2257,83.6
2022-01-31,2258,87.68
2022-01-31,2260,86.31
2022-01-31,2261,88.26
2022-01-31,2262,88.59
2022-01-31,2263,85.2
2022-01-31,2265,88.8
2022-01-31,2266,88.53
2022-01-31,2268,86.72
2022-01-31,2270,88.65
2022-01-31,3895,89.32
2022-01-31,4913,82.95
2022-01-31,5183,85.21
2022-01-31,9999,0
2022-02-01,2226,87.83
2022-02-01,2227,86.39
2022-02-01,2230,90.3
2022-02-01,2233,82.06
2022-02-01,2234,81.41
2022-02-01,2235,87.07
2022-02-01,2236,90.95
2022-02-01,2237,87.22
2022-02-01,2238,85.34
2022-02-01,2240,84.44
2022-02-01,2241,92.82
2022-02-01,2242,82.72
2022-02-01,2243,93.87
2022-02-01,2244,91.26
2022-02-01,2246,87.03
2022-02-01,2247,85.66
2022-02-01,2249,95.91
2022-02-01,2251,92.59
2022-02-01,2253,88.93
2022-02-01,2255,87.15
2022-02-01,2256,87.57
2022-02-01,2257,83.63
2022-02-01,2258,87.7
2022-02-01,2260,86.35
2022-02-01,2261,88.3
2022-02-01,2262,88.64
2022-02-01,2263,85.26
2022-02-01,2265,88.82
2022-02-01,2266,88.55
2022-02-01,2268,86.77
2022-02-01,2270,88.68
2022-02-01,3895,89.37
2022-02-01,4913,83.1
2022-02-01,5183,85.23
2022-02-01,9999,0
2022-02-02,2226,87.87
2022-02-02,2227,86.43
2022-02-02,2230,90.27
2022-02-02,2233,82.14
2022-02-02,2234,81.45
2022-02-02,2235,87.09
2022-02-02,2236,91.0
2022-02-02,2237,87.27
2022-02-02,2238,85.36
2022-02-02,2240,84.49
2022-02-02,2241,92.85
2022-02-02,2242,82.75
2022-02-02,2243,93.9
2022-02-02,2244,91.3
2022-02-02,2246,87.08
2022-02-02,2247,85.7
2022-02-02,2249,95.98
2022-02-02,2251,92.62
2022-02-02,2253,88.98
2022-02-02,2255,87.2
2022-02-02,2256,87.59
2022-02-02,2257,83.66
2022-02-02,2258,87.75
2022-02-02,2260,86.39
2022-02-02,2261,88.35
2022-02-02,2262,88.68
2022-02-02,2263,85.3
2022-02-02,2265,88.86
2022-02-02,2266,88.57
2022-02-02,2268,86.8
2022-02-02,2270,88.71
2022-02-02,3895,89.44
2022-02-02,4913,83.11
2022-02-02,5183,85.24
2022-02-02,9999,0
2022-02-03,2226,87.94
2022-02-03,2227,86.46
2022-02-03,2230,90.14
2022-02-03,2233,82.3
2022-02-03,2234,81.46
2022-02-03,2235,87.11
2022-02-03,2236,91.05
2022-02-03,2237,87.31
2022-02-03,2238,85.4
2022-02-03,2240,84.52
2022-02-03,2241,92.89
2022-02-03,2242,82.77
2022-02-03,2243,93.95
2022-02-03,2244,91.34
2022-02-03,2246,87.13
2022-02-03,2247,85.73
2022-02-03,2249,96.01
2022-02-03,2251,92.66
2022-02-03,2253,89.03
2022-02-03,2255,87.28
2022-02-03,2256,87.67
2022-02-03,2257,83.67
2022-02-03,2258,87.78
2022-02-03,2260,86.45
2022-02-03,2261,88.39
2022-02-03,2262,88.74
2022-02-03,2263,85.31
2022-02-03,2265,88.9
2022-02-03,2266,88.54
2022-02-03,2268,86.84
2022-02-03,2270,88.76
2022-02-03,3895,89.52
2022-02-03,4913,83.15
2022-02-03,5183,85.19
2022-02-03,9999,0
2022-02-04,2226,87.98
2022-02-04,2227,86.49
2022-02-04,2230,90.0
2022-02-04,2233,82.32
2022-02-04,2234,81.47
2022-02-04,2235,87.12
2022-02-04,2236,91.09
2022-02-04,2237,87.33
2022-02-04,2238,85.41
2022-02-04,2240,84.55
2022-02-04,2241,92.93
2022-02-04,2242,82.78
2022-02-04,2243,93.99
2022-02-04,2244,91.37
2022-02-04,2246,87.15
2022-02-04,2247,85.76
2022-02-04,2249,96.09
2022-02-04,2251,92.7
2022-02-04,2253,89.07
2022-02-04,2255,87.37
2022-02-04,2256,87.7
2022-02-04,2257,83.71
2022-02-04,2258,87.79
2022-02-04,2260,86.48
2022-02-04,2261,88.43
2022-02-04,2262,88.78
2022-02-04,2263,85.35
2022-02-04,2265,88.93
2022-02-04,2266,88.57
2022-02-04,2268,86.87
2022-02-04,2270,88.79
2022-02-04,3895,89.6
2022-02-04,4913,83.18
2022-02-04,5183,85.2
2022-02-04,9999,0
2022-02-05,2226,88.06
2022-02-05,2227,86.52
2022-02-05,2230,89.95
2022-02-05,2233,82.33
2022-02-05,2234,81.48
2022-02-05,2235,87.22
2022-02-05,2236,91.13
2022-02-05,2237,87.36
2022-02-05,2238,85.45
2022-02-05,2240,84.55
2022-02-05,2241,92.99
2022-02-05,2242,82.83
2022-02-05,2243,94.01
2022-02-05,2244,91.41
2022-02-05,2246,87.19
2022-02-05,2247,85.76
2022-02-05,2249,96.11
2022-02-05,2251,92.73
2022-02-05,2253,89.13
2022-02-05,2255,87.48
2022-02-05,2256,87.78
2022-02-05,2257,83.73
2022-02-05,2258,87.82
2022-02-05,2260,86.51
2022-02-05,2261,88.48
2022-02-05,2262,88.81
2022-02-05,2263,85.36
2022-02-05,2265,88.97
2022-02-05,2266,88.6
2022-02-05,2268,86.92
2022-02-05,2270,88.83
2022-02-05,3895,89.67
2022-02-05,4913,83.22
2022-02-05,5183,85.22
2022-02-05,9999,0
2022-02-06,2226,88.09
2022-02-06,2227,86.54
2022-02-06,2230,89.9
2022-02-06,2233,82.35
2022-02-06,2234,81.48
2022-02-06,2235,87.25
2022-02-06,2236,91.16
2022-02-06,2237,87.38
2022-02-06,2238,85.48
2022-02-06,2240,84.59
2022-02-06,2241,93.0
2022-02-06,2242,82.83
2022-02-06,2243,94.02
2022-02-06,2244,91.44
2022-02-06,2246,87.23
2022-02-06,2247,85.77
2022-02-06,2249,96.11
2022-02-06,2251,92.75
2022-02-06,2253,89.18
2022-02-06,2255,87.49
2022-02-06,2256,87.78
2022-02-06,2257,83.74
2022-02-06,2258,87.86
2022-02-06,2260,86.53
2022-02-06,2261,88.5
2022-02-06,2262,88.83
2022-02-06,2263,85.36
2022-02-06,2265,89.01
2022-02-06,2266,88.64
2022-02-06,2268,86.94
2022-02-06,2270,88.88
2022-02-06,3895,89.72
2022-02-06,4913,83.25
2022-02-06,5183,85.23
2022-02-06,9999,0
2022-02-07,2226,88.09
2022-02-07,2227,86.54
2022-02-07,2230,89.92
2022-02-07,2233,82.35
2022-02-07,2234,81.49
2022-02-07,2235,87.26
2022-02-07,2236,91.17
2022-02-07,2237,87.4
2022-02-07,2238,85.49
2022-02-07,2240,84.59
2022-02-07,2241,93.01
2022-02-07,2242,82.83
2022-02-07,2243,94.02
2022-02-07,2244,91.46
2022-02-07,2246,87.24
2022-02-07,2247,85.79
2022-02-07,2249,96.11
2022-02-07,2251,92.77
2022-02-07,2253,89.22
2022-02-07,2255,87.5
2022-02-07,2256,87.79
2022-02-07,2257,83.74
2022-02-07,2258,87.88
2022-02-07,2260,86.55
2022-02-07,2261,88.5
2022-02-07,2262,88.83
2022-02-07,2263,85.36
2022-02-07,2265,89.03
2022-02-07,2266,88.65
2022-02-07,2268,86.95
2022-02-07,2270,88.9
2022-02-07,3895,89.74
2022-02-07,4913,83.26
2022-02-07,5183,85.23
2022-02-07,9999,0
2022-02-08,2226,88.1
2022-02-08,2227,86.57
2022-02-08,2230,89.9
2022-02-08,2233,82.37
2022-02-08,2234,81.49
2022-02-08,2235,87.31
2022-02-08,2236,91.19
2022-02-08,2237,87.42
2022-02-08,2238,85.54
2022-02-08,2240,84.61
2022-02-08,2241,93.05
2022-02-08,2242,82.85
2022-02-08,2243,94.05
2022-02-08,2244,91.49
2022-02-08,2246,87.27
2022-02-08,2247,85.83
2022-02-08,2249,96.22
2022-02-08,2251,92.79
2022-02-08,2253,89.24
2022-02-08,2255,87.51
2022-02-08,2256,87.81
2022-02-08,2257,83.76
2022-02-08,2258,87.89
2022-02-08,2260,86.57
2022-02-08,2261,88.52
2022-02-08,2262,88.86
2022-02-08,2263,85.4
2022-02-08,2265,89.05
2022-02-08,2266,88.68
2022-02-08,2268,86.99
2022-02-08,2270,88.93
2022-02-08,3895,89.78
2022-02-08,4913,83.29
2022-02-08,5183,85.24
2022-02-08,9999,0
2022-02-09,2226,88.15
2022-02-09,2227,86.62
2022-02-09,2230,89.91
2022-02-09,2233,82.37
2022-02-09,2234,81.5
2022-02-09,2235,87.33
2022-02-09,2236,91.24
2022-02-09,2237,87.45
2022-02-09,2238,85.58
2022-02-09,2240,84.62
2022-02-09,2241,93.07
2022-02-09,2242,82.88
2022-02-09,2243,94.06
2022-02-09,2244,91.52
2022-02-09,2246,87.29
2022-02-09,2247,85.87
2022-02-09,2249,96.38
2022-02-09,2251,92.82
2022-02-09,2253,89.28
2022-02-09,2255,87.6
2022-02-09,2256,87.82
2022-02-09,2257,83.78
2022-02-09,2258,87.92
2022-02-09,2260,86.6
2022-02-09,2261,88.56
2022-02-09,2262,88.91
2022-02-09,2263,85.42
2022-02-09,2265,89.07
2022-02-09,2266,88.71
2022-02-09,2268,87.02
2022-02-09,2270,88.96
2022-02-09,3895,89.81
2022-02-09,4913,83.31
2022-02-09,5183,85.26
2022-02-09,9999,0
2022-02-10,2226,88.2
2022-02-10,2227,86.65
2022-02-10,2230,89.94
2022-02-10,2233,82.38
2022-02-10,2234,81.52
2022-02-10,2235,87.34
2022-02-10,2236,91.29
2022-02-10,2237,87.49
2022-02-10,2238,85.6
2022-02-10,2240,84.69
2022-02-10,2241,93.11
2022-02-10,2242,82.86
2022-02-10,2243,94.1
2022-02-10,2244,91.56
2022-02-10,2246,87.33
2022-02-10,2247,85.89
2022-02-10,2249,96.52
2022-02-10,2251,92.84
2022-02-10,2253,89.32
2022-02-10,2255,87.64
2022-02-10,2256,87.85
2022-02-10,2257,83.8
2022-02-10,2258,87.94
2022-02-10,2260,86.62
2022-02-10,2261,88.6
2022-02-10,2262,88.98
2022-02-10,2263,85.43
2022-02-10,2265,89.1
2022-02-10,2266,88.73
2022-02-10,2268,87.05
2022-02-10,2270,88.99
2022-02-10,3895,89.86
2022-02-10,4913,83.32
2022-02-10,5183,85.29
2022-02-10,9999,0
2022-02-11,2226,88.23
2022-02-11,2227,86.68
2022-02-11,2230,90.02
2022-02-11,2233,82.38
2022-02-11,2234,81.54
2022-02-11,2235,87.34
2022-02-11,2236,91.32
2022-02-11,2237,87.53
2022-02-11,2238,85.62
2022-02-11,2240,84.72
2022-02-11,2241,93.13
2022-02-11,2242,82.88
2022-02-11,2243,94.16
2022-02-11,2244,91.59
2022-02-11,2246,87.34
2022-02-11,2247,85.91
2022-02-11,2249,96.55
2022-02-11,2251,92.86
2022-02-11,2253,89.37
2022-02-11,2255,87.66
2022-02-11,2256,87.9
2022-02-11,2257,83.83
2022-02-11,2258,87.96
2022-02-11,2260,86.63
2022-02-11,2261,88.64
2022-02-11,2262,89.02
2022-02-11,2263,85.46
2022-02-11,2265,89.15
2022-02-11,2266,88.76
2022-02-11,2268,87.11
2022-02-11,2270,89.02
2022-02-11,3895,89.9
2022-02-11,4913,83.35
2022-02-11,5183,85.31
2022-02-11,9999,0
2022-02-12,2226,88.26
2022-02-12,2227,86.73
2022-02-12,2230,90.07
2022-02-12,2233,82.39
2022-02-12,2234,81.58
2022-02-12,2235,87.36
2022-02-12,2236,91.37
2022-02-12,2237,87.57
2022-02-12,2238,85.65
2022-02-12,2240,84.72
2022-02-12,2241,93.18
2022-02-12,2242,82.93
2022-02-12,2243,94.17
2022-02-12,2244,91.62
2022-02-12,2246,87.37
2022-02-12,2247,85.93
2022-02-12,2249,96.64
2022-02-12,2251,92.89
2022-02-12,2253,89.41
2022-02-12,2255,87.69
2022-02-12,2256,87.92
2022-02-12,2257,83.83
2022-02-12,2258,87.98
2022-02-12,2260,86.65
2022-02-12,2261,88.67
2022-02-12,2262,89.08
2022-02-12,2263,85.46
2022-02-12,2265,89.19
2022-02-12,2266,88.78
2022-02-12,2268,87.15
2022-02-12,2270,89.05
2022-02-12,3895,89.94
2022-02-12,4913,83.37
2022-02-12,5183,85.33
2022-02-12,9999,0
2022-02-13,2226,88.27
2022-02-13,2227,86.75
2022-02-13,2230,90.1
2022-02-13,2233,82.4
2022-02-13,2234,81.59
2022-02-13,2235,87.37
2022-02-13,2236,91.39
2022-02-13,2237,87.59
2022-02-13,2238,85.65
2022-02-13,2240,84.74
2022-02-13,2241,93.2
2022-02-13,2242,82.95
2022-02-13,2243,94.19
2022-02-13,2244,91.66
2022-02-13,2246,87.39
2022-02-13,2247,85.94
2022-02-13,2249,96.64
2022-02-13,2251,92.9
2022-02-13,2253,89.46
2022-02-13,2255,87.69
2022-02-13,2256,87.93
2022-02-13,2257,83.85
2022-02-13,2258,88.02
2022-02-13,2260,86.66
2022-02-13,2261,88.69
2022-02-13,2262,89.08
2022-02-13,2263,85.46
2022-02-13,2265,89.22
2022-02-13,2266,88.79
2022-02-13,2268,87.17
2022-02-13,2270,89.07
2022-02-13,3895,89.97
2022-02-13,4913,83.38
2022-02-13,5183,85.34
2022-02-13,9999,0
2022-02-14,2226,88.31
2022-02-14,2227,86.78
2022-02-14,2230,90.15
2022-02-14,2233,82.42
2022-02-14,2234,81.61
2022-02-14,2235,87.39
2022-02-14,2236,91.43
2022-02-14,2237,87.64
2022-02-14,2238,85.69
2022-02-14,2240,84.76
2022-02-14,2241,93.26
2022-02-14,2242,82.97
2022-02-14,2243,94.24
2022-02-14,2244,91.7
2022-02-14,2246,87.43
2022-02-14,2247,85.97
2022-02-14,2249,96.69
2022-02-14,2251,92.98
2022-02-14,2253,89.51
2022-02-14,2255,87.74
2022-02-14,2256,87.96
2022-02-14,2257,83.87
2022-02-14,2258,88.06
2022-02-14,2260,86.7
2022-02-14,2261,88.72
2022-02-14,2262,89.12
2022-02-14,2263,85.48
2022-02-14,2265,89.28
2022-02-14,2266,88.85
2022-02-14,2268,87.2
2022-02-14,2270,89.13
2022-02-14,3895,90.05
2022-02-14,4913,83.42
2022-02-14,5183,85.37
2022-02-14,9999,0
2022-02-15,2226,88.32
2022-02-15,2227,86.79
2022-02-15,2230,90.17
2022-02-15,2233,82.43
2022-02-15,2234,81.62
2022-02-15,2235,87.42
2022-02-15,2236,91.46
2022-02-15,2237,87.66
2022-02-15,2238,85.7
2022-02-15,2240,84.77
2022-02-15,2241,93.27
2022-02-15,2242,82.99
2022-02-15,2243,94.26
2022-02-15,2244,91.73
2022-02-15,2246,87.44
2022-02-15,2247,85.98
2022-02-15,2249,96.7
2022-02-15,2251,93.0
2022-02-15,2253,89.54
2022-02-15,2255,87.75
2022-02-15,2256,87.98
2022-02-15,2257,83.89
2022-02-15,2258,88.07
2022-02-15,2260,86.71
2022-02-15,2261,88.73
2022-02-15,2262,89.16
2022-02-15,2263,85.5
2022-02-15,2265,89.3
2022-02-15,2266,88.87
2022-02-15,2268,87.25
2022-02-15,2270,89.14
2022-02-15,3895,90.08
2022-02-15,4913,83.43
2022-02-15,5183,85.38
2022-02-15,9999,0
2022-02-16,2226,88.33
2022-02-16,2227,86.81
2022-02-16,2230,90.19
2022-02-16,2233,82.44
2022-02-16,2234,81.63
2022-02-16,2235,87.44
2022-02-16,2236,91.49
2022-02-16,2237,87.69
2022-02-16,2238,85.71
2022-02-16,2240,84.78
2022-02-16,2241,93.29
2022-02-16,2242,83.0
2022-02-16,2243,94.28
2022-02-16,2244,91.76
2022-02-16,2246,87.45
2022-02-16,2247,86.0
2022-02-16,2249,96.73
2022-02-16,2251,93.01
2022-02-16,2253,89.57
2022-02-16,2255,87.78
2022-02-16,2256,88.0
2022-02-16,2257,83.9
2022-02-16,2258,88.09
2022-02-16,2260,86.72
2022-02-16,2261,88.76
2022-02-16,2262,89.19
2022-02-16,2263,85.51
2022-02-16,2265,89.32
2022-02-16,2266,88.89
2022-02-16,2268,87.27
2022-02-16,2270,89.16
2022-02-16,3895,90.12
2022-02-16,4913,83.45
2022-02-16,5183,85.38
2022-02-16,9999,0
2022-02-17,2226,88.35
2022-02-17,2227,86.82
2022-02-17,2230,90.21
2022-02-17,2233,82.44
2022-02-17,2234,81.64
2022-02-17,2235,87.45
2022-02-17,2236,91.53
2022-02-17,2237,87.71
2022-02-17,2238,85.72
2022-02-17,2240,84.8
2022-02-17,2241,93.31
2022-02-17,2242,83.01
2022-02-17,2243,94.29
2022-02-17,2244,91.79
2022-02-17,2246,87.48
2022-02-17,2247,86.02
2022-02-17,2249,96.77
2022-02-17,2251,93.03
2022-02-17,2253,89.61
2022-02-17,2255,87.82
2022-02-17,2256,88.03
2022-02-17,2257,83.91
2022-02-17,2258,88.1
2022-02-17,2260,86.73
2022-02-17,2261,88.79
2022-02-17,2262,89.21
2022-02-17,2263,85.5
2022-02-17,2265,89.35
2022-02-17,2266,88.91
2022-02-17,2268,87.3
2022-02-17,2270,89.18
2022-02-17,3895,90.16
2022-02-17,4913,83.47
2022-02-17,5183,85.4
2022-02-17,9999,0
2022-02-18,2226,88.36
2022-02-18,2227,86.82
2022-02-18,2230,90.22
2022-02-18,2233,82.45
2022-02-18,2234,81.66
2022-02-18,2235,87.45
2022-02-18,2236,91.55
2022-02-18,2237,87.74
2022-02-18,2238,85.74
2022-02-18,2240,84.81
2022-02-18,2241,93.33
2022-02-18,2242,83.02
2022-02-18,2243,94.3
2022-02-18,2244,91.81
2022-02-18,2246,87.49
2022-02-18,2247,86.03
2022-02-18,2249,96.81
2022-02-18,2251,93.05
2022-02-18,2253,89.64
2022-02-18,2255,87.83
2022-02-18,2256,88.03
2022-02-18,2257,83.91
2022-02-18,2258,88.11
2022-02-18,2260,86.74
2022-02-18,2261,88.81
2022-02-18,2262,89.24
2022-02-18,2263,85.51
2022-02-18,2265,89.37
2022-02-18,2266,88.92
2022-02-18,2268,87.31
2022-02-18,2270,89.2
2022-02-18,3895,90.2
2022-02-18,4913,83.52
2022-02-18,5183,85.41
2022-02-18,9999,0
2022-02-19,2226,88.38
2022-02-19,2227,86.83
2022-02-19,2230,90.24
2022-02-19,2233,82.45
2022-02-19,2234,81.66
2022-02-19,2235,87.44
2022-02-19,2236,91.59
2022-02-19,2237,87.76
2022-02-19,2238,85.76
2022-02-19,2240,84.82
2022-02-19,2241,93.34
2022-02-19,2242,83.03
2022-02-19,2243,94.3
2022-02-19,2244,91.84
2022-02-19,2246,87.51
2022-02-19,2247,86.03
2022-02-19,2249,96.83
2022-02-19,2251,93.07
2022-02-19,2253,89.68
2022-02-19,2255,87.85
2022-02-19,2256,88.06
2022-02-19,2257,83.92
2022-02-19,2258,88.12
2022-02-19,2260,86.76
2022-02-19,2261,88.84
2022-02-19,2262,89.25
2022-02-19,2263,85.51
2022-02-19,2265,89.39
2022-02-19,2266,88.93
2022-02-19,2268,87.33
2022-02-19,2270,89.21
2022-02-19,3895,90.23
2022-02-19,4913,83.54
2022-02-19,5183,85.41
2022-02-19,9999,0
2022-02-20,2226,88.4
2022-02-20,2227,86.84
2022-02-20,2230,90.26
2022-02-20,2233,82.45
2022-02-20,2234,81.66
2022-02-20,2235,87.44
2022-02-20,2236,91.62
2022-02-20,2237,87.77
2022-02-20,2238,85.76
2022-02-20,2240,84.83
2022-02-20,2241,93.35
2022-02-20,2242,83.05
2022-02-20,2243,94.31
2022-02-20,2244,91.85
2022-02-20,2246,87.53
2022-02-20,2247,86.03
2022-02-20,2249,96.85
