Date,PHU_num,one_or_more_doses_cumulative
2021-08-24,2260,430316
2021-08-24,2261,141044
2021-08-24,2262,114868
2021-08-24,2263,22779
2021-08-24,2265,434887
2021-08-24,2266,226174
2021-08-24,2268,299590
2021-08-24,2270,879596
2021-08-24,3895,2226505
2021-08-24,4913,148003
2021-08-24,5183,102443
2021-08-24,9999,0
2021-08-24,35,316742133
2021-08-25,2226,84815
2021-08-25,2227,110509
2021-08-25,2230,518975
2021-08-25,2233,121143
2021-08-25,2234,75590
2021-08-25,2235,142536
2021-08-25,2236,457687
2021-08-25,2237,410112
2021-08-25,2238,119992
2021-08-25,2240,72361
2021-08-25,2241,158083
2021-08-25,2242,89537
2021-08-25,2243,140814
2021-08-25,2244,374517
2021-08-25,2246,347021
2021-08-25,2247,92838
2021-08-25,2249,60479
2021-08-25,2251,791425
2021-08-25,2253,1145018
2021-08-25,2255,108002
2021-08-25,2256,57700
2021-08-25,2257,74461
2021-08-25,2258,151051
2021-08-25,2260,431021
2021-08-25,2261,141455
2021-08-25,2262,114960
2021-08-25,2263,22869
2021-08-25,2265,435410
2021-08-25,2266,226503
2021-08-25,2268,300024
2021-08-25,2270,880401
2021-08-25,3895,2229053
2021-08-25,4913,148260
2021-08-25,5183,102592
2021-08-25,9999,0
2021-08-25,35,327479347
2021-08-26,2226,84895
2021-08-26,2227,110651
2021-08-26,2230,519661
2021-08-26,2233,121258
2021-08-26,2234,75782
2021-08-26,2235,142731
2021-08-26,2236,458214
2021-08-26,2237,410892
2021-08-26,2238,120176
2021-08-26,2240,72465
2021-08-26,2241,158216
2021-08-26,2242,89652
2021-08-26,2243,140974
2021-08-26,2244,375009
2021-08-26,2246,347515
2021-08-26,2247,92980
2021-08-26,2249,60619
2021-08-26,2251,792676
2021-08-26,2253,1146286
2021-08-26,2255,108111
2021-08-26,2256,57764
2021-08-26,2257,74281
2021-08-26,2258,151297
2021-08-26,2260,431702
2021-08-26,2261,141727
2021-08-26,2262,115068
2021-08-26,2263,22908
2021-08-26,2265,435899
2021-08-26,2266,226859
2021-08-26,2268,300458
2021-08-26,2270,881439
2021-08-26,3895,2231651
2021-08-26,4913,148445
2021-08-26,5183,102779
2021-08-26,9999,0
2021-08-26,35,338230387
2021-08-27,2226,85001
2021-08-27,2227,110793
2021-08-27,2230,520140
2021-08-27,2233,121387
2021-08-27,2234,75876
2021-08-27,2235,142910
2021-08-27,2236,458646
2021-08-27,2237,411519
2021-08-27,2238,120456
2021-08-27,2240,72652
2021-08-27,2241,158542
2021-08-27,2242,89936
2021-08-27,2243,141344
2021-08-27,2244,375448
2021-08-27,2246,347929
2021-08-27,2247,93186
2021-08-27,2249,60746
2021-08-27,2251,793380
2021-08-27,2253,1147498
2021-08-27,2255,108250
2021-08-27,2256,57825
2021-08-27,2257,74293
2021-08-27,2258,151702
2021-08-27,2260,432285
2021-08-27,2261,141905
2021-08-27,2262,115210
2021-08-27,2263,22918
2021-08-27,2265,436337
2021-08-27,2266,227088
2021-08-27,2268,300876
2021-08-27,2270,882364
2021-08-27,3895,2233954
2021-08-27,4913,148628
2021-08-27,5183,102903
2021-08-27,9999,0
2021-08-27,35,348994314
2021-08-28,2226,85174
2021-08-28,2227,110996
2021-08-28,2230,520712
2021-08-28,2233,121534
2021-08-28,2234,76028
2021-08-28,2235,143089
2021-08-28,2236,459098
2021-08-28,2237,412145
2021-08-28,2238,120645
2021-08-28,2240,72705
2021-08-28,2241,158692
2021-08-28,2242,90015
2021-08-28,2243,141730
2021-08-28,2244,376084
2021-08-28,2246,348495
2021-08-28,2247,93544
2021-08-28,2249,60818
2021-08-28,2251,793886
2021-08-28,2253,1148844
2021-08-28,2255,108368
2021-08-28,2256,57885
2021-08-28,2257,74426
2021-08-28,2258,152193
2021-08-28,2260,432542
2021-08-28,2261,142098
2021-08-28,2262,115331
2021-08-28,2263,22941
2021-08-28,2265,436863
2021-08-28,2266,227416
2021-08-28,2268,301311
2021-08-28,2270,883222
2021-08-28,3895,2236289
2021-08-28,4913,148914
2021-08-28,5183,102995
2021-08-28,9999,0
2021-08-28,35,359771342
2021-08-29,2226,85218
2021-08-29,2227,111121
2021-08-29,2230,521351
2021-08-29,2233,121582
2021-08-29,2234,76069
2021-08-29,2235,143178
2021-08-29,2236,459509
2021-08-29,2237,412716
2021-08-29,2238,120807
2021-08-29,2240,72765
2021-08-29,2241,158801
2021-08-29,2242,90041
2021-08-29,2243,141902
2021-08-29,2244,376463
2021-08-29,2246,348816
2021-08-29,2247,93641
2021-08-29,2249,60820
2021-08-29,2251,793827
2021-08-29,2253,1150145
2021-08-29,2255,108470
2021-08-29,2256,57924
2021-08-29,2257,74455
2021-08-29,2258,152603
2021-08-29,2260,432836
2021-08-29,2261,142213
2021-08-29,2262,115401
2021-08-29,2263,22947
2021-08-29,2265,437316
2021-08-29,2266,227575
2021-08-29,2268,301749
2021-08-29,2270,884114
2021-08-29,3895,2238726
2021-08-29,4913,149027
2021-08-29,5183,103142
2021-08-29,9999,0
2021-08-29,35,370558612
2021-08-30,2226,85244
2021-08-30,2227,111151
2021-08-30,2230,521573
2021-08-30,2233,121603
2021-08-30,2234,76087
2021-08-30,2235,143227
2021-08-30,2236,459823
2021-08-30,2237,413121
2021-08-30,2238,120846
2021-08-30,2240,72779
2021-08-30,2241,158873
2021-08-30,2242,90056
2021-08-30,2243,142059
2021-08-30,2244,376620
2021-08-30,2246,349093
2021-08-30,2247,93685
2021-08-30,2249,60822
2021-08-30,2251,793863
2021-08-30,2253,1151123
2021-08-30,2255,108476
2021-08-30,2256,57935
2021-08-30,2257,74474
2021-08-30,2258,152759
2021-08-30,2260,433221
2021-08-30,2261,142227
2021-08-30,2262,115420
2021-08-30,2263,22952
2021-08-30,2265,437573
2021-08-30,2266,227647
2021-08-30,2268,302022
2021-08-30,2270,884695
2021-08-30,3895,2240018
2021-08-30,4913,149064
2021-08-30,5183,103157
2021-08-30,9999,0
2021-08-30,35,381351900
2021-08-31,2226,85289
2021-08-31,2227,111284
2021-08-31,2230,522003
2021-08-31,2233,121687
2021-08-31,2234,76184
2021-08-31,2235,143298
2021-08-31,2236,460337
2021-08-31,2237,413700
2021-08-31,2238,121049
2021-08-31,2240,72840
2021-08-31,2241,159258
2021-08-31,2242,90109
2021-08-31,2243,142078
2021-08-31,2244,377217
2021-08-31,2246,349593
2021-08-31,2247,93805
2021-08-31,2249,60838
2021-08-31,2251,794864
2021-08-31,2253,1152402
2021-08-31,2255,108639
2021-08-31,2256,57998
2021-08-31,2257,74601
2021-08-31,2258,152952
2021-08-31,2260,433768
2021-08-31,2261,142442
2021-08-31,2262,115584
2021-08-31,2263,22961
2021-08-31,2265,438023
2021-08-31,2266,227908
2021-08-31,2268,302461
2021-08-31,2270,885340
2021-08-31,3895,2242082
2021-08-31,4913,149274
2021-08-31,5183,103245
2021-08-31,9999,0
2021-08-31,35,392157013
2021-09-01,2226,85529
2021-09-01,2227,111478
2021-09-01,2230,522557
2021-09-01,2233,121825
2021-09-01,2234,76319
2021-09-01,2235,143448
2021-09-01,2236,460839
2021-09-01,2237,414295
2021-09-01,2238,121227
2021-09-01,2240,73018
2021-09-01,2241,159578
2021-09-01,2242,90269
2021-09-01,2243,142154
2021-09-01,2244,377753
2021-09-01,2246,350032
2021-09-01,2247,93935
2021-09-01,2249,60922
2021-09-01,2251,795776
2021-09-01,2253,1153634
2021-09-01,2255,108738
2021-09-01,2256,58093
2021-09-01,2257,74631
2021-09-01,2258,153146
2021-09-01,2260,434369
2021-09-01,2261,142796
2021-09-01,2262,115789
2021-09-01,2263,23054
2021-09-01,2265,438572
2021-09-01,2266,228183
2021-09-01,2268,302870
2021-09-01,2270,886098
2021-09-01,3895,2244469
2021-09-01,4913,149485
2021-09-01,5183,103327
2021-09-01,9999,0
2021-09-01,35,402975221
2021-09-02,2226,85646
2021-09-02,2227,111651
2021-09-02,2230,523328
2021-09-02,2233,121967
2021-09-02,2234,76510
2021-09-02,2235,143659
2021-09-02,2236,461298
2021-09-02,2237,415046
2021-09-02,2238,121361
2021-09-02,2240,73253
2021-09-02,2241,159753
2021-09-02,2242,90410
2021-09-02,2243,142339
2021-09-02,2244,378414
2021-09-02,2246,350700
2021-09-02,2247,94046
2021-09-02,2249,61005
2021-09-02,2251,797066
2021-09-02,2253,1155005
2021-09-02,2255,108876
2021-09-02,2256,58201
2021-09-02,2257,74801
2021-09-02,2258,153538
2021-09-02,2260,435087
2021-09-02,2261,143146
2021-09-02,2262,115927
2021-09-02,2263,23090
2021-09-02,2265,439110
2021-09-02,2266,228466
2021-09-02,2268,303342
2021-09-02,2270,887042
2021-09-02,3895,2247236
2021-09-02,4913,149850
2021-09-02,5183,103598
2021-09-02,9999,0
2021-09-02,35,413808988
2021-09-03,2226,85848
2021-09-03,2227,111661
2021-09-03,2230,524449
2021-09-03,2233,122136
2021-09-03,2234,77051
2021-09-03,2235,143959
2021-09-03,2236,462031
2021-09-03,2237,415925
2021-09-03,2238,121741
2021-09-03,2240,73449
2021-09-03,2241,160018
2021-09-03,2242,90788
2021-09-03,2243,142544
2021-09-03,2244,379462
2021-09-03,2246,351563
2021-09-03,2247,94243
2021-09-03,2249,61088
2021-09-03,2251,798646
2021-09-03,2253,1156880
2021-09-03,2255,109129
2021-09-03,2256,58311
2021-09-03,2257,74928
2021-09-03,2258,153905
2021-09-03,2260,435998
2021-09-03,2261,143549
2021-09-03,2262,116185
2021-09-03,2263,23108
2021-09-03,2265,439908
2021-09-03,2266,229039
2021-09-03,2268,304144
2021-09-03,2270,888365
2021-09-03,3895,2250748
2021-09-03,4913,150254
2021-09-03,5183,103846
2021-09-03,9999,0
2021-09-03,35,424663887
2021-09-04,2226,85974
2021-09-04,2227,111175
2021-09-04,2230,525368
2021-09-04,2233,122259
2021-09-04,2234,78093
2021-09-04,2235,144590
2021-09-04,2236,462895
2021-09-04,2237,416977
2021-09-04,2238,121991
2021-09-04,2240,73543
2021-09-04,2241,160359
2021-09-04,2242,90892
2021-09-04,2243,142785
2021-09-04,2244,380402
2021-09-04,2246,352675
2021-09-04,2247,94543
2021-09-04,2249,61045
2021-09-04,2251,800327
2021-09-04,2253,1158479
2021-09-04,2255,109253
2021-09-04,2256,58371
2021-09-04,2257,75118
2021-09-04,2258,154424
2021-09-04,2260,437127
2021-09-04,2261,143887
2021-09-04,2262,116474
2021-09-04,2263,23149
2021-09-04,2265,440589
2021-09-04,2266,229745
2021-09-04,2268,305019
2021-09-04,2270,890253
2021-09-04,3895,2253302
2021-09-04,4913,150842
2021-09-04,5183,104166
2021-09-04,9999,0
2021-09-04,35,435539978
2021-09-05,2226,85999
2021-09-05,2227,111194
2021-09-05,2230,526001
2021-09-05,2233,122333
2021-09-05,2234,78220
2021-09-05,2235,144660
2021-09-05,2236,463371
2021-09-05,2237,417738
2021-09-05,2238,122036
2021-09-05,2240,73581
2021-09-05,2241,160542
2021-09-05,2242,90956
2021-09-05,2243,143016
2021-09-05,2244,381124
2021-09-05,2246,353240
2021-09-05,2247,94677
2021-09-05,2249,61055
2021-09-05,2251,801523
2021-09-05,2253,1160424
2021-09-05,2255,109358
2021-09-05,2256,58433
2021-09-05,2257,75161
2021-09-05,2258,154530
2021-09-05,2260,437778
2021-09-05,2261,144096
2021-09-05,2262,116566
2021-09-05,2263,23156
2021-09-05,2265,441500
2021-09-05,2266,229937
2021-09-05,2268,305702
2021-09-05,2270,891227
2021-09-05,3895,2256148
2021-09-05,4913,150936
2021-09-05,5183,104218
2021-09-05,9999,0
2021-09-05,35,446430414
2021-09-06,2226,86039
2021-09-06,2227,110827
2021-09-06,2230,526596
2021-09-06,2233,122365
2021-09-06,2234,78689
2021-09-06,2235,144699
2021-09-06,2236,463643
2021-09-06,2237,418259
2021-09-06,2238,122067
2021-09-06,2240,73611
2021-09-06,2241,160596
2021-09-06,2242,90985
2021-09-06,2243,143064
2021-09-06,2244,381571
2021-09-06,2246,353606
2021-09-06,2247,94690
2021-09-06,2249,61068
2021-09-06,2251,802290
2021-09-06,2253,1162052
2021-09-06,2255,109414
2021-09-06,2256,58497
2021-09-06,2257,75174
2021-09-06,2258,154643
2021-09-06,2260,438293
2021-09-06,2261,144266
2021-09-06,2262,116615
2021-09-06,2263,23156
2021-09-06,2265,441936
2021-09-06,2266,230053
2021-09-06,2268,306136
2021-09-06,2270,892018
2021-09-06,3895,2257883
2021-09-06,4913,150980
2021-09-06,5183,104238
2021-09-06,9999,0
2021-09-06,35,457330433
2021-09-07,2226,86039
2021-09-07,2227,110833
2021-09-07,2230,527041
2021-09-07,2233,122372
2021-09-07,2234,78695
2021-09-07,2235,144723
2021-09-07,2236,463750
2021-09-07,2237,418591
2021-09-07,2238,122078
2021-09-07,2240,73627
2021-09-07,2241,160649
2021-09-07,2242,91007
2021-09-07,2243,143111
2021-09-07,2244,381822
2021-09-07,2246,353803
2021-09-07,2247,94719
2021-09-07,2249,61072
2021-09-07,2251,803146
2021-09-07,2253,1163092
2021-09-07,2255,109574
2021-09-07,2256,58566
2021-09-07,2257,75214
2021-09-07,2258,154690
2021-09-07,2260,438515
2021-09-07,2261,144332
2021-09-07,2262,116635
2021-09-07,2263,23161
2021-09-07,2265,442234
2021-09-07,2266,230098
2021-09-07,2268,306546
2021-09-07,2270,892619
2021-09-07,3895,2258912
2021-09-07,4913,151100
2021-09-07,5183,104237
2021-09-07,9999,0
2021-09-07,35,468237036
2021-09-08,2226,86200
2021-09-08,2227,110991
2021-09-08,2230,528063
2021-09-08,2233,122564
2021-09-08,2234,78930
2021-09-08,2235,144831
2021-09-08,2236,464358
2021-09-08,2237,419199
2021-09-08,2238,122419
2021-09-08,2240,73717
2021-09-08,2241,160874
2021-09-08,2242,91295
2021-09-08,2243,143238
2021-09-08,2244,382453
2021-09-08,2246,354357
2021-09-08,2247,94962
2021-09-08,2249,61166
2021-09-08,2251,804373
2021-09-08,2253,1164651
2021-09-08,2255,109778
2021-09-08,2256,58659
2021-09-08,2257,75353
2021-09-08,2258,154992
2021-09-08,2260,439161
2021-09-08,2261,144801
2021-09-08,2262,116917
2021-09-08,2263,23262
2021-09-08,2265,442718
2021-09-08,2266,230498
2021-09-08,2268,307045
2021-09-08,2270,893740
2021-09-08,3895,2262363
2021-09-08,4913,151401
2021-09-08,5183,104485
2021-09-08,9999,0
2021-09-08,35,479160850
2021-09-09,2226,86391
2021-09-09,2227,110242
2021-09-09,2230,529033
2021-09-09,2233,122764
2021-09-09,2234,80207
2021-09-09,2235,144823
2021-09-09,2236,464845
2021-09-09,2237,420025
2021-09-09,2238,122720
2021-09-09,2240,74009
2021-09-09,2241,161182
2021-09-09,2242,91604
2021-09-09,2243,143392
2021-09-09,2244,383030
2021-09-09,2246,355098
2021-09-09,2247,95060
2021-09-09,2249,61323
2021-09-09,2251,805588
2021-09-09,2253,1166174
2021-09-09,2255,109894
2021-09-09,2256,58792
2021-09-09,2257,75519
2021-09-09,2258,155527
2021-09-09,2260,440006
2021-09-09,2261,145278
2021-09-09,2262,117084
2021-09-09,2263,23399
2021-09-09,2265,443401
2021-09-09,2266,230856
2021-09-09,2268,307538
2021-09-09,2270,894826
2021-09-09,3895,2265697
2021-09-09,4913,151730
2021-09-09,5183,104663
2021-09-09,9999,0
2021-09-09,35,490102570
2021-09-10,2226,86511
2021-09-10,2227,109911
2021-09-10,2230,529718
2021-09-10,2233,122967
2021-09-10,2234,80906
2021-09-10,2235,144905
2021-09-10,2236,465285
2021-09-10,2237,420725
2021-09-10,2238,123008
2021-09-10,2240,74216
2021-09-10,2241,161508
2021-09-10,2242,91910
2021-09-10,2243,143563
2021-09-10,2244,383806
2021-09-10,2246,355758
2021-09-10,2247,95163
2021-09-10,2249,61590
2021-09-10,2251,806641
2021-09-10,2253,1167584
2021-09-10,2255,110123
2021-09-10,2256,59075
2021-09-10,2257,75667
2021-09-10,2258,155936
2021-09-10,2260,440636
2021-09-10,2261,145557
2021-09-10,2262,117316
2021-09-10,2263,23461
2021-09-10,2265,443864
2021-09-10,2266,231328
2021-09-10,2268,308014
2021-09-10,2270,895764
2021-09-10,3895,2268506
2021-09-10,4913,152093
2021-09-10,5183,104861
2021-09-10,9999,0
2021-09-10,35,501060446
2021-09-11,2226,86822
2021-09-11,2227,110224
2021-09-11,2230,530464
2021-09-11,2233,123162
2021-09-11,2234,81163
2021-09-11,2235,145145
2021-09-11,2236,465702
2021-09-11,2237,421413
2021-09-11,2238,123164
2021-09-11,2240,74470
2021-09-11,2241,161812
2021-09-11,2242,92054
2021-09-11,2243,143871
2021-09-11,2244,384465
2021-09-11,2246,356461
2021-09-11,2247,95347
2021-09-11,2249,61754
2021-09-11,2251,807743
2021-09-11,2253,1169100
2021-09-11,2255,110408
2021-09-11,2256,59243
2021-09-11,2257,75800
2021-09-11,2258,156276
2021-09-11,2260,441323
2021-09-11,2261,145818
2021-09-11,2262,117466
2021-09-11,2263,23518
2021-09-11,2265,444497
2021-09-11,2266,231554
2021-09-11,2268,308608
2021-09-11,2270,896607
2021-09-11,3895,2271233
2021-09-11,4913,152445
2021-09-11,5183,105077
2021-09-11,9999,0
2021-09-11,35,512034655
2021-09-12,2226,86878
2021-09-12,2227,110323
2021-09-12,2230,531219
2021-09-12,2233,123204
2021-09-12,2234,81196
2021-09-12,2235,145286
2021-09-12,2236,466129
2021-09-12,2237,421916
2021-09-12,2238,123208
2021-09-12,2240,74631
2021-09-12,2241,161929
2021-09-12,2242,92094
2021-09-12,2243,143988
2021-09-12,2244,384884
2021-09-12,2246,356772
2021-09-12,2247,95465
2021-09-12,2249,61770
2021-09-12,2251,808507
2021-09-12,2253,1170625
2021-09-12,2255,110533
2021-09-12,2256,59285
2021-09-12,2257,75866
2021-09-12,2258,156411
2021-09-12,2260,441582
2021-09-12,2261,146026
2021-09-12,2262,117505
2021-09-12,2263,23530
2021-09-12,2265,445093
2021-09-12,2266,231808
2021-09-12,2268,309107
2021-09-12,2270,897615
2021-09-12,3895,2273770
2021-09-12,4913,152558
2021-09-12,5183,105205
2021-09-12,9999,0
2021-09-12,35,523020573
2021-09-13,2226,86901
2021-09-13,2227,110369
2021-09-13,2230,531483
2021-09-13,2233,123238
2021-09-13,2234,81212
2021-09-13,2235,145366
2021-09-13,2236,466299
2021-09-13,2237,422195
2021-09-13,2238,123276
2021-09-13,2240,74637
2021-09-13,2241,162059
2021-09-13,2242,92124
2021-09-13,2243,144099
2021-09-13,2244,385121
2021-09-13,2246,357023
2021-09-13,2247,95490
2021-09-13,2249,61777
2021-09-13,2251,808811
2021-09-13,2253,1171557
2021-09-13,2255,110557
2021-09-13,2256,59365
2021-09-13,2257,75898
2021-09-13,2258,156462
2021-09-13,2260,442069
2021-09-13,2261,146062
2021-09-13,2262,117531
2021-09-13,2263,23532
2021-09-13,2265,445334
2021-09-13,2266,231903
2021-09-13,2268,309424
2021-09-13,2270,898350
2021-09-13,3895,2275143
2021-09-13,4913,152625
2021-09-13,5183,105227
2021-09-13,9999,0
2021-09-13,35,534013092
2021-09-14,2226,86994
2021-09-14,2227,110503
2021-09-14,2230,532153
2021-09-14,2233,123356
2021-09-14,2234,81393
2021-09-14,2235,145555
2021-09-14,2236,466543
2021-09-14,2237,422736
2021-09-14,2238,123436
2021-09-14,2240,74767
2021-09-14,2241,162200
2021-09-14,2242,92190
2021-09-14,2243,144206
2021-09-14,2244,385651
2021-09-14,2246,357782
2021-09-14,2247,95730
2021-09-14,2249,61923
2021-09-14,2251,809469
2021-09-14,2253,1172497
2021-09-14,2255,110774
2021-09-14,2256,59532
2021-09-14,2257,76001
2021-09-14,2258,156742
2021-09-14,2260,442671
2021-09-14,2261,146376
2021-09-14,2262,117676
2021-09-14,2263,23554
2021-09-14,2265,445851
2021-09-14,2266,232158
2021-09-14,2268,309837
2021-09-14,2270,899063
2021-09-14,3895,2277244
2021-09-14,4913,152851
2021-09-14,5183,105336
2021-09-14,9999,0
2021-09-14,35,545017842
2021-09-15,2226,87133
2021-09-15,2227,110755
2021-09-15,2230,532993
2021-09-15,2233,123505
2021-09-15,2234,81499
2021-09-15,2235,145711
2021-09-15,2236,467067
2021-09-15,2237,423297
2021-09-15,2238,123901
2021-09-15,2240,74866
2021-09-15,2241,162437
2021-09-15,2242,92513
2021-09-15,2243,144378
2021-09-15,2244,386072
2021-09-15,2246,358315
2021-09-15,2247,95890
2021-09-15,2249,62150
2021-09-15,2251,810492
2021-09-15,2253,1173630
2021-09-15,2255,110919
2021-09-15,2256,59732
2021-09-15,2257,76162
2021-09-15,2258,157197
2021-09-15,2260,443376
2021-09-15,2261,146860
2021-09-15,2262,117884
2021-09-15,2263,23680
2021-09-15,2265,446323
2021-09-15,2266,232481
2021-09-15,2268,310224
2021-09-15,2270,899864
2021-09-15,3895,2279826
2021-09-15,4913,153050
2021-09-15,5183,105502
2021-09-15,9999,0
2021-09-15,35,556037526
2021-09-16,2226,87470
2021-09-16,2227,110938
2021-09-16,2230,533646
2021-09-16,2233,123669
2021-09-16,2234,81670
2021-09-16,2235,145931
2021-09-16,2236,467445
2021-09-16,2237,423921
2021-09-16,2238,124068
2021-09-16,2240,75179
2021-09-16,2241,162684
2021-09-16,2242,92677
2021-09-16,2243,144533
2021-09-16,2244,386533
2021-09-16,2246,358864
2021-09-16,2247,96144
2021-09-16,2249,62417
2021-09-16,2251,811481
2021-09-16,2253,1174884
2021-09-16,2255,111039
2021-09-16,2256,59883
2021-09-16,2257,76315
2021-09-16,2258,157651
2021-09-16,2260,444146
2021-09-16,2261,147315
2021-09-16,2262,118060
2021-09-16,2263,23728
2021-09-16,2265,447006
2021-09-16,2266,232696
2021-09-16,2268,310727
2021-09-16,2270,900825
2021-09-16,3895,2282343
2021-09-16,4913,153336
2021-09-16,5183,105612
2021-09-16,9999,0
2021-09-16,35,567072362
2021-09-17,2226,87565
2021-09-17,2227,111140
2021-09-17,2230,534369
2021-09-17,2233,123808
2021-09-17,2234,81833
2021-09-17,2235,146144
2021-09-17,2236,467847
2021-09-17,2237,424586
2021-09-17,2238,124524
2021-09-17,2240,75290
2021-09-17,2241,162888
2021-09-17,2242,92975
2021-09-17,2243,144692
2021-09-17,2244,387206
2021-09-17,2246,359392
2021-09-17,2247,96303
2021-09-17,2249,62577
2021-09-17,2251,812570
2021-09-17,2253,1176035
2021-09-17,2255,111212
2021-09-17,2256,60107
2021-09-17,2257,76390
2021-09-17,2258,158016
2021-09-17,2260,444834
2021-09-17,2261,147679
2021-09-17,2262,118284
2021-09-17,2263,23755
2021-09-17,2265,447504
2021-09-17,2266,233117
2021-09-17,2268,311196
2021-09-17,2270,901604
2021-09-17,3895,2284668
2021-09-17,4913,153543
2021-09-17,5183,105840
2021-09-17,9999,0
2021-09-17,35,578121855
2021-09-18,2226,87722
2021-09-18,2227,111408
2021-09-18,2230,535163
2021-09-18,2233,123940
2021-09-18,2234,82084
2021-09-18,2235,146394
2021-09-18,2236,468308
2021-09-18,2237,425309
2021-09-18,2238,124676
2021-09-18,2240,75453
2021-09-18,2241,163112
2021-09-18,2242,93239
2021-09-18,2243,144963
2021-09-18,2244,387886
2021-09-18,2246,359953
2021-09-18,2247,96493
2021-09-18,2249,62676
2021-09-18,2251,813598
2021-09-18,2253,1177330
2021-09-18,2255,111438
2021-09-18,2256,60335
2021-09-18,2257,76579
2021-09-18,2258,158384
2021-09-18,2260,445469
2021-09-18,2261,148008
2021-09-18,2262,118434
2021-09-18,2263,23799
2021-09-18,2265,448081
2021-09-18,2266,233361
2021-09-18,2268,311688
2021-09-18,2270,902333
2021-09-18,3895,2287012
2021-09-18,4913,153883
2021-09-18,5183,106025
2021-09-18,9999,0
2021-09-18,35,589186391
2021-09-19,2226,87852
2021-09-19,2227,111465
